question,label
when does dancing with the stars start again,0
who plays shane cantrell on when calls the heart,0
when does a baby's eye color become permanent,0
what is the most abundant type of cell in the nervous system,1
what is bsn credentials,0
What are minimum qualifications to be an Ias?,0
Can a US president pardon himself on his last day?,0
Why do people bet on sports?,0
what is considered a distant cousin?,0
"What are the names of movies or tv shows where a husband thought dead, returns from war to find wife has moved on?",1
What is the best mobile application technology?,1
how long can eggs sit out of fridge,0
what can i do to increase blood circulation,0
How do tattoos work?,0
how far is the center of the milky way galaxy,0
when does the church liturgical year begin and end,0
how does staphylococcus aureus cause toxic shock syndrome,0
Can I apply for educational loan for b.tech in January in syndicate bank ?providing some links is better thank you.,0
when was cellular respiration discovered and widely accepted,0
how much voltage is needed to charge a phone quickly without damaging the battery,0
which island does lilo and stitch take place,0
is sedona secluded?,0
how many times have the williams sisters played each other,0
how do you give money to your kids without pay taxes,0
Can you predict my future?,0
who is the janitor at the end of we are marshall,0
how long wait to replace furniture after rug cleaning,0
I'm 18. How can I make money online?,0
how far from the airport is the hilton hotels in richmond,0
What is your opinion on feeding dogs via training rewards and toys only?,0
How do I know that I am a psychopath?,0
what law firm would cover pro bono,0
Which is the best LMS for pharma?,1
who has won 3 of 4 golf majors,0
what are organelles discrete structures found inside all cells that have a specific function,0
where is the fa cup draw being held,0
how to travel to moorea for less,1
How do you fix a blurry webcam?,0
what are modem stands,0
what the name of little red riding hood,0
What is it going to be for Muslims students who intends to study in the US under TrumpвЂ™s presidency?,0
what government agency would handle medical neglect?,0
what is fundrise,0
Is it possible to submit an HTML form without a submit button?,0
How do I take care of body health?,0
How much would it cost to start a TV channel?,0
Is self aware Artificial Intelligence possible?,0
Do most women masturbate regularly?,0
where is the champions league final 2017 being played,0
how to dial indian mobile number from pakistan,0
where is the pacific ocean located on the ap,0
What would be the most suitable job(s) for a remorseless high-functioning sociopath?,1
Describe a better path for an ECE student in VIT University to acquire better placement in core companies?,0
Why didn't Cersei Lannister order the knights to kill them all as soon as she finished the walk of shame across the bridge?,0
What are the best mobile phones under 10000?,1
where is amylase secreted,0
What would you attempt if you know that you are not going to fail in that?,0
did anybody treat their slaves kindly,0
Has USA been destabilizing the world since 1050?,0
I want to sale my old phone. Is it safe to sale it without formatting?,0
who plays lois's dad on family guy,0
when was nigeria security and civil defence corps established,0
What do we really want in life?,0
what county is bath nc in,0
how to control odour from the composting facility,0
where is eureka college located and who is easily its most notable alumni,0
what did reagan call the russians,0
why is there a potential drop across a resistor,0
who sang backing vocals on you're so vain,0
Like ethnicity and language,0
what railroad connected philadelphia,0
where is the sternum located on the human body,0
How can one overcome porn addiction?,0
Can you get a service dog for cyclothymia?,0
What is modulation and its type?,0
how do they keep the kfc recipe secret,0
when did michael jordan retired from the chicago bulls,0
How will a gap of two years after earning a mechanical B.Tech affect my career?,0
what kind of physician takes of patients with non essential tremors,0
What books would I like if I loved A Song of Ice and Fire?,0
how much do they pay in shape instructors,0
how much does sonogram technician make,0
what is cordovan leather,0
what is the exact same distance from a parabola,0
What is a lion's predator?,0
what sea creature has the largest brain octopus,1
do the rest of europe change their clocks,0
how long does it take to get bbsi to pay you money,0
is disney magical express available for swan hotel,0
who said it's not over till it's over,0
what county is pickett wi in,0
who does allen iverson play for,0
state what is meant by a tissue,0
What is the mark of a good mustard?,1
Can a person die from laughter generated from Arvind Kejriwal?,0
What are the good programing sites for beginers?,1
what could cause pressure behind right rib cage,0
what degree is a dental hygienist,0
what is the degrees of a 7 sided shape,0
word to describe how someone speaks,0
what is theoretically the oldest a human could be,0
how long was the silk road,0
What would happen if plants ate humans?,0
what category of hurricane was matthew when it hit florida,0
Could Napoleon have won the Napoleonic Wars?,0
does backing up iphone save deleted messages,0
why do we say toast before drinking,0
what did katherine do to elena in season 5 episode 15,0
what was the name of grizzly adams bear,0
