words,labels
"['the', 'ds', 'and', 'gbasp', 'both', 'have', 'a', 'better', 'battery', 'life', 'than', 'the', 'psp', 'but', 'a', 'new', 'battery', 'with', 'longer', 'life', 'can', 'fix', 'that', 'problem']","['0', '1', '0', '1', '0', '0', '0', '3', '3', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['the', 'ds', 'lets', 'me', 'play', 'old', 'gba', 'titles', 'in', 'better', 'quality', 'than', 'i', 'ever', 'could', 'have', 'on', 'the', 'gba', 'and', 'the', 'battery', 'lasts', 'way', 'longer', 'than', 'the', 'psp', 'battery']","['0', '1', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '3', '0', '0', '3', '0', '0', '1', '0']"
"['even', 'the', 'nintendo', 'ds', 'is', 'a', 'better', 'handheld', 'device', 'than', 'sony', 's', 'psp']","['0', '0', '1', '0', '0', '0', '3', '0', '0', '0', '1', '0', '0']"
"['he', 'added', 'that', 'nintendo', 'had', 'sold', 'more', 'ds', 'handhelds', 'faster', 'than', 'arch', 'rival', 'sony', 'managed', 'with', 'its', 'psp', 'gaming', 'handheld']","['0', '0', '0', '3', '0', '3', '0', '0', '0', '3', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0']"
"['although', 'i', 'dont', 'have', 'neither', 'of', 'handheld', 'i', 'have', 'played', 'both', 'and', 'i', 'say', 'that', 'ds', 'is', 'much', 'better', 'then', 'psp']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '3', '0', '1']"
"['sony', 's', 'failed', 'handheld', 'your', 'telling', 'me', 'that', 'that', 'the', 'shity', 'graphiced', 'touch', 'thing', 'with', 'rubbish', 'games', 'ds', 'is', 'better', 'than', 'sony', 's', 'psp', 'although', 'the', 'psp', 'go', 'has', 'failed', 'due', 'to', 'the', 'enormous', 'price', 'tag']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '3', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['the', 'nintendo', 'ds', 'is', 'a', 'great', 'game', 'system', 'i', 'personally', 'think', 'that', 'it', 's', 'better', 'than', 'the', 'psp', 'game', 'wise', 'if', 'microsoft', 'comes', 'out', 'with', 'a', 'handheld', 'system', 'than', 'it', 'will', 'be', 'great']","['0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['ds', 'sounds', 'better', 'than', 'the', 'psp', 'since', 'you', 'mentioned', 'liking', 'the', 'n', 's', 'franchises']","['1', '0', '3', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0']"
"['i', 'prefer', 'any', 'kind', 'of', 'ds', 'over', 'the', 'psp', 'any', 'day', 'you', 'can', 't', 'find', 'all', 'your', 'favorite', 'nintendo', 'franchises', 'on', 'the', 'psp', 'and', 'never', 'will', 'unless', 'you', 'go', 'into', 'emulation', 'besides', 'the', 'psp', 'is', 'big', 'fat', 'and', 'it', 'falls', 'out', 'of', 'my', 'hand', 'a', 'lot', 'easier', 'than', 'the', 'ds', 'does']","['0', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '0', '3', '0', '0', '1', '0']"
"['the', 'ds', 'is', 'cheaper', 'than', 'the', 'psp', 'hits', 'american', 'shores', 'first', 'and', 'in', 'time', 'for', 'xmas', 'and', 'will', 'have', 'the', 'usual', 'first', 'party', 'franchises', 'as', 'killer', 'apps']","['0', '1', '0', '3', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['it', 's', 'funny', 'since', 'the', 'psp', 'seems', 'far', 'more', 'western', 'centric', 'compared', 'to', 'the', 'ds', 'yet', 'it', 's', 'doing', 'better', 'in', 'japan', 'probably', 'from', 'the', 'sheer', 'number', 'of', 'popular', 'franchises', 'over', 'there', 'which', 'never', 'see', 'the', 'light', 'of', 'day', 'here', 'i', 'm', 'guessing']","['0', '0', '0', '0', '0', '1', '0', '0', '3', '3', '4', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['the', 'ds', 'is', 'even', 'easier', 'than', 'psp', 'to', 'hack', 'but', 'look', 'at', 'the', 'succses', 'it', 'made']","['0', '1', '0', '0', '3', '0', '1', '0', '3', '0', '0', '0', '0', '0', '0', '0']"
"['i', 'just', 'hope', 'the', 'ds', 'is', 'easier', 'to', 'browse', 'online', 'than', 'it', 'was', 'with', 'the', 'psp']","['0', '0', '0', '0', '1', '0', '3', '0', '3', '0', '0', '0', '0', '0', '0', '1']"
"['the', 'best', 'part', 'is', 'that', 'the', 'games', 'on', 'ds', 'are', 'so', 'much', 'better', 'then', 'psp', 'and', 'that', 'the', 'wifi', 'on', 'ds', 'is', 'much', 'easier', 'to', 'use', 'then', 'psp']","['0', '0', '0', '0', '0', '0', '3', '0', '1', '0', '0', '0', '3', '0', '1', '0', '0', '0', '3', '0', '1', '0', '0', '3', '0', '0', '0', '1']"
"['there', 'are', 'screen', 'protectors', 'for', 'psp', 'and', 'the', 'screens', 'scratch', 'and', 'get', 'ruined', 'no', 'easier', 'than', 'a', 'ds']","['0', '0', '0', '0', '0', '1', '0', '0', '0', '3', '0', '0', '3', '3', '4', '0', '0', '1']"
"['the', 'students', 'at', 'my', 'school', 'prefer', 'the', 'psp', 'because', 'it', 's', 'cooler', 'than', 'the', 'ds']","['0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '3', '0', '0', '1']"
"['the', 'same', 'could', 'be', 'said', 'of', 'the', 'last', 'generation', 'when', 'the', 'psp', 'was', 'just', 'a', 'bit', 'cooler', 'than', 'the', 'ds']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '3', '0', '0', '1']"
"['they', 'say', 'that', 'confession', 'is', 'good', 'for', 'the', 'soul', 'so', 'i', 'll', 'cop', 'to', 'a', 'belief', 'that', 'sony', 's', 'psp', 'is', 'from', 'a', 'technical', 'standpoint', 'cooler', 'than', 'the', 'ds']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '3', '0', '3', '0', '0', '1']"
"['the', 'psp', 'sells', 'well', 'in', 'the', 'states', 'and', 'europe', 'probably', 'because', 'it', 'is', 'seen', 'as', 'cooler', 'more', 'stylish', 'and', 'it', 'has', 'more', 'capabilities', 'than', 'the', 'admittedly', 'plain', 'jane', 'ds']","['0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '3', '0', '0', '0', '3', '3', '0', '0', '0', '0', '0', '1']"
"['probably', 'bigger', 'than', 'the', 'visual', 'difference', 'between', 'ps2', 'and', 'xbox', 'games', 'as', 'i', 'said', 'before', 'psp', 's', 'games', 'will', 'cost', 'less', 'and', 'be', 'easier', 'to', 'develop', 'for', 'so', 'if', 'i', 'm', 'right', 'then', 'this', 'means', 'psp', 'will', 'have', 'more', 'games', 'coming', 'out', 'faster', 'than', 'ds']","['0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '3', '3', '0', '0', '3', '0', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '3', '3', '0', '0', '0', '0', '1']"
"['but', 'psp', 'version', 'is', 'the', 'one', 'to', 'go', 'since', 'graphics', 'and', 'animations', 'are', 'way', 'better', 'than', 'ds', 'plus', 'the', 'bigger', 'screen']","['0', '1', '0', '0', '0', '0', '0', '0', '0', '3', '0', '3', '0', '0', '3', '0', '1', '0', '0', '0', '0']"
"['gta', 'ds', 'is', 'bigger', 'than', 'psp', 'gta', 'games']","['0', '1', '0', '3', '0', '1', '0', '0']"
"['the', 'sony', 'psp', 'bigger', 'screen', 'than', 'the', 'ds']","['0', '0', '1', '3', '3', '0', '0', '1']"
"['that', 'the', 'psp', 'was', 'bigger', 'in', 'japan', 'than', 'the', 'ds']","['0', '0', '1', '0', '3', '0', '3', '0', '0', '1']"
"['psp', 'graphics', 'better', 'than', 'ds', 'ds', 'sells', 'better']","['1', '3', '3', '0', '1', '1', '3', '3']"
"['psp', 'has', 'better', 'graphics', 'than', 'the', 'ds', 'and', 'the', 'ds', 'outsold', 'it']","['1', '0', '3', '3', '0', '0', '1', '0', '0', '1', '0', '0']"
"['but', 'psp', 'graphics', 'are', 'far', 'better', 'than', 'ds', 'by', 'bulldog']","['0', '1', '3', '0', '0', '3', '0', '1', '0', '0']"
"['the', 'psp', 'is', 'much', 'better', 'suited', 'than', 'the', 'ds', 'in', 'graphics']","['0', '1', '0', '0', '3', '0', '0', '0', '1', '0', '3']"
"['he', 'believes', 'the', 'psp', 'is', 'better', 'than', 'the', 'ds', 'because', 'it', 'has', 'slightly', 'better', 'graphics']","['0', '0', '0', '1', '0', '3', '0', '0', '1', '0', '0', '0', '0', '3', '3']"
"['just', 'because', 'the', 'psp', 'can', 'put', 'out', 'higher', 'polygons', 'and', 'finer', 'textures', 'than', 'the', 'ds', 'doesn', 't', 'mean', 'it', 's', 'only', 'limited', 'to', '3d']","['0', '0', '0', '1', '0', '0', '0', '3', '3', '0', '3', '3', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['the', 'umd', 'also', 'retains', 'higher', 'quality', 'sound', 'and', 'the', 'psp', 'speakers', 'are', 'better', 'than', 'the', 'ds']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '3', '0', '3', '0', '0', '1']"
"['six', 'psp', 'games', 'score', 'higher', 'than', 'metroid', 'ds']","['0', '1', '3', '0', '3', '0', '0', '1']"
"['the', 'psp', 'has', 'an', 'much', 'higher', 'rate', 'of', 'bricking', 'than', 'the', 'ds']","['0', '1', '0', '0', '0', '3', '3', '0', '0', '0', '0', '1']"
"['the', 'ds', 'does', 'not', 'have', 'more', 'higher', 'rated', 'games', 'than', 'the', 'psp']","['0', '1', '0', '3', '0', '0', '3', '3', '0', '0', '0', '1']"
"['the', 'psp', 'has', 'managed', 'to', 'do', 'siginificantly', 'better', 'than', 'past', 'nintendo', 'competitors', 'mostly', 'because', 'the', 'psp', 'and', 'ds', 'occupy', 'different', 'niches', 'in', 'the', 'handheld', 'console', 'market']","['0', '1', '0', '0', '0', '0', '0', '3', '0', '0', '1', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0']"
"['for', 'quite', 'a', 'few', 'niches', 'the', 'psp', 'has', 'a', 'better', 'range', 'and', 'quality', 'of', 'games', 'than', 'the', 'ds', 'jrpgs', 'strategy', 'dating', 'and', 'otaku', 'games', 'if', 'you', 'import', 'from', 'japan', 'etc', 'etc']","['0', '0', '0', '0', '0', '0', '1', '0', '0', '3', '3', '0', '3', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['psp', 'is', 'by', 'far', 'a', 'thousand', 'times', 'better', 'than', 'the', 'nintendo', 'ds', 'by', 'console', 'master']","['1', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '1', '0', '0', '0']"
"['i', 'wanted', 'console', 'games', 'on', 'a', 'handheld', 'and', 'i', 'think', 'psp', 'does', 'that', 'better', 'than', 'the', 'ds', 'does']","['0', '0', '3', '4', '0', '0', '0', '0', '0', '0', '1', '0', '0', '3', '0', '0', '1', '0']"
"['i', 'm', 'not', 'going', 'to', 'go', 'into', 'whether', 'the', 'psp', 'is', 'better', 'then', 'the', 'ds', 'both', 'consoles', 'have', 'their', 'pros', 'and', 'cons']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '3', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0']"
"['what', 'this', 'shows', 'is', 'that', 'the', 'psp', 'gets', 'better', 'quality', 'third', 'party', 'titles', 'and', 'that', 'the', 'average', 'psp', 'game', 'is', 'better', 'then', 'the', 'average', 'ds', 'one', 'which', 'this', 'however', 'fails', 'to', 'show', 'is', 'how', 'much', 'impact', 'a', 'game', 'has', 'on', 'the', 'market']","['0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '3', '0', '3', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['the', 'psp', 'has', 'a', 'much', 'higher', 'spec', 'than', 'the', 'ds', 'when', 'it', 'comes', 'to', '3d', 'capabilities', 'but', 'the', 'psp', 'market', 'is', 'limited']","['0', '1', '0', '0', '0', '3', '3', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0']"
"['and', 'by', 'that', 'i', 'mean', 'the', 'larger', 'psp', 'form', 'factor', 'is', 'much', 'better', 'for', 'long', 'periods', 'of', 'gaming', 'than', 'the', 'ds', 'size']","['0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '3', '0', '0', '0', '0', '3', '0', '0', '1', '0']"
"['aiming', 'to', 'attract', 'gamers', 'with', 'technological', 'superiority', 'sony', 'loaded', 'up', 'the', 'psp', 'with', 'multimedia', 'capabilities', 'online', 'connectivity', 'a', 'larger', 'screen', 'and', 'faster', 'processor', 'than', 'its', 'primary', 'competitors', 'the', 'nintendo', 'ds', 'released', 'in', '2004']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '3', '3', '0', '3', '3', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0']"
"['the', 'revenant', 'wings', 'on', 'ds', 'is', 'because', 'ds', 'has', 'a', 'much', 'larger', 'rpg', 'consumer', 'fanbase', 'than', 'the', 'psp', 'has']","['0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '3', '0', '0', '3', '0', '0', '1', '0']"
"['wich', 'must', 'mean', 'the', 'ds', 'is', 'the', 'same', 'size', 'if', 'not', 'actually', 'larger', 'then', 'the', 'psp']","['0', '0', '0', '0', '1', '0', '0', '3', '3', '0', '0', '0', '3', '0', '0', '1']"
"['psp', 'should', 'be', 'able', 'to', 'handle', 'a', 'larger', 'rendered', 'map', 'than', 'the', 'ds', 'version', 'for', 'christ', 's', 'sake']","['1', '0', '0', '0', '0', '0', '0', '3', '3', '4', '0', '0', '1', '0', '0', '0', '0', '0']"
"['the', 'psp', 'cpu', 'is', 'light', 'years', 'faster', 'than', 'the', 'ds', 'but', 'the', 'ds', 'answers', 'back', 'with', 'better', 'games', 'and', 'an', 'easier', 'to', 'learn', 'experience']","['0', '1', '3', '0', '0', '0', '3', '0', '0', '1', '0', '0', '1', '0', '0', '0', '3', '3', '0', '0', '3', '0', '3', '0']"
"['even', 'though', 'the', 'ps2', 'version', 'drops', 'the', 'multiplayer', 'the', 'enhanced', 'graphics', 'and', 'mainly', 'enhanced', 'controls', 'make', 'the', 'single', 'player', 'experience', 'much', 'better', 'than', 'its', 'psp', 'counterpart']","['0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '3', '0', '0', '1', '0']"
"['i', 'also', 'preferred', 'the', 'psp', 'controls', 'to', 'the', 'wii', 'controls', 'since', 'it', 'was', 'pretty', 'much', 'identical', 'to', 'the', 'original', 'ps2', 'release']","['0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '1', '0']"
"['despite', 'the', 'psp', 'having', 'fewer', 'buttons', 'the', 'controls', 'feel', 'just', 'as', 'solid', 'as', 'they', 'did', 'on', 'the', 'xbox', 'and', 'ps2']","['0', '0', '1', '0', '0', '0', '0', '3', '0', '0', '3', '4', '4', '0', '0', '0', '0', '0', '0', '1']"
"['after', 'reading', 'more', 'reviews', 'right', 'now', 'the', 'psp', 'games', 'look', 'pretty', 'much', 'like', 'watered', 'down', 'ps2', 'games', 'with', 'sloppy', 'controls']","['0', '0', '0', '0', '0', '0', '0', '1', '0', '3', '0', '0', '3', '0', '0', '1', '0', '0', '0', '0']"
"['also', 'while', 'you', 're', 'at', 'it', 'make', 'a', 'ps2', 'guide', 'the', 'compatability', 'is', 'better', 'than', 'psp', 'and', 'games', 'are', 'easier', 'to', 'rip']","['0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '3', '0', '3', '0', '1', '0', '0', '0', '3', '0', '3']"
"['sony', 'says', 'the', 'psp', 'is', 'selling', 'faster', 'from', 'launch', 'than', 'the', 'psone', 'or', 'ps2']","['0', '0', '0', '1', '0', '3', '3', '0', '0', '0', '0', '1', '0', '1']"
"['this', 'explains', 'why', 'the', 'vita', 'can', 'emulate', 'the', 'psp', 'and', 'why', 'gamecube', 'wii', 'emulation', 'was', 'done', 'faster', 'than', 'ps2', 'achieving', 'higher', 'compatibility', 'in', 'less', 'time']","['0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '3', '0', '0', '3', '0', '1', '0', '0', '0', '0', '0', '0']"
"['the', 'psp', 'system', 'consists', 'of', 'a', '4', '5', 'inch', '16', '9', 'format', 'tft', 'lcd', 'screen', 'with', 'dual', 'microprocessors', 'two', '32', 'bit', 'mips', 'r4000', 'microprocessors', 'to', 'be', 'exact', 'and', 'will', 'run', 'almost', 'ten', 'times', 'faster', 'then', 'current', 'ps2', 'console', 'systems']","['0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '3', '0', '0', '1', '0', '0']"
"['the', 'psp', 'is', 'not', 'a', 'failure', 'its', 'selling', 'even', 'faster', 'than', 'the', 'ps2']","['0', '1', '0', '0', '0', '0', '0', '3', '0', '3', '0', '0', '1']"
"['also', 'ps2', 'version', 'of', 'lcs', 'is', 'less', 'brighter', 'than', 'psp', 'version', 'so', 'i', 'included', 'both', 'versions']","['0', '1', '0', '0', '0', '0', '3', '3', '0', '1', '0', '0', '0', '0', '0', '0']"
"['psp', '2', '08pm', 'est', 'sun', 'dec', '26', '2004', 'the', 'psp', 'is', 'much', 'better', 'the', 'sleek', 'look', 'of', 'the', 'exterior', 'the', 'graphics', 'are', 'equal', 'if', 'not', 'greater', 'than', 'the', 'ps2']","['1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '3', '0', '0', '1']"
"['the', 'ps1', 'has', 'also', 'had', 'an', 'equally', 'impressive', 'slice', 'of', 'success', 'and', 'the', 'psp', 'is', 'selling', 'at', 'a', 'greater', 'rate', 'than', 'the', 'ps2']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '3', '0', '0', '3', '0', '0', '0', '1']"
"['11', '11pm', 'est', 'thu', 'jul', '20', '2006', 'and', 'the', 'psp', 'is', 'an', 'even', 'greater', 'success', 'than', 'the', 'ps2', 'as', 'in', 'being', 'the', 'fastest', 'selling', 'playstation', 'product', 'ever', 'not', 'exactly', 'beating', 'the', 'competition']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '3', '3', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['they', 'did', 'however', 'keep', 'at', 'least', 'most', 'of', 'their', 'promises', 'true', 'when', 'it', 'came', 'to', 'the', 'psp', 'and', 'the', 'psp', 'is', 'an', 'even', 'greater', 'success', 'than', 'the', 'ps2', 'as', 'in', 'being', 'the', 'fastest', 'selling', 'playstation', 'product', 'ever', 'not', 'exactly', 'beating', 'the', 'competition']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '3', '3', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['over', 'all', 'playing', 'the', 'psp', 'is', 'no', 'greater', 'experience', 'than', 'playing', 'a', 'normal', 'ps2', 'they', 'rushed', 'it', 'out', 'to', 'fast', 'read', 'full', 'review']","['0', '0', '0', '0', '1', '0', '3', '4', '3', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['psp', 'is', 'easier', 'to', 'pull', 'this', 'off', 'on', 'than', 'ps2']","['1', '0', '3', '0', '3', '0', '0', '0', '0', '1']"
"['backbone', 'entertainment', 'claimed', 'that', 'psp', 'apparently', 'is', 'easier', 'to', 'develop', 'and', 'has', 'more', 'built', 'in', 'effects', 'than', 'the', 'ps2']","['0', '0', '0', '0', '1', '0', '0', '3', '0', '3', '0', '0', '3', '0', '0', '3', '0', '0', '1']"
"['polygon', 'for', 'polygon', 'he', 'claimed', 'psp', 'has', 'more', 'power', 'than', 'ps2', 'and', 'it', 's', 'apparently', 'easier', 'to', 'develop', 'for', 'as', 'well']","['0', '0', '0', '0', '0', '1', '0', '3', '3', '0', '1', '0', '0', '0', '0', '3', '0', '3', '0', '0', '0']"
"['considering', 'the', 'popularity', 'of', 'ps', 'and', 'ps2', 'controllers', 'for', 'playing', 'fighters', 'in', 'the', 'past', 'i', 'was', 'surprised', 'to', 'find', 'just', 'how', 'poorly', 'the', 'd', 'pad', 'on', 'the', 'psp', 'which', 'looks', 'almost', 'exactly', 'like', 'a', 'ps2', 'd', 'pad', 'performed']","['0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '3', '0', '0', '3', '0', '1', '0', '0', '0']"
"['but', 'the', 'psp', 'isn', 't', 'going', 'to', 'have', 'a', 'force', 'feedback', 'wheel', 'i', 'doubt', 'the', 'pad', 'will', 'even', 'be', 'as', 'suitable', 'to', 'serious', 'racing', 'as', 'the', 'ps2', 's']","['0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '3', '4', '0', '0', '0', '0', '0', '1', '0']"
"['anniversary', 'on', 'psp', 'looks', 'sharper', 'and', 'lighter', 'than', 'it', 'does', 'on', 'the', 'ps2', 'version']","['0', '0', '1', '3', '3', '0', '3', '0', '0', '0', '0', '0', '1', '0']"
"['in', 'fact', 'psp', 'games', 'tend', 'to', 'look', 'sharper', 'than', 'ps2', 'games', 'because', 'usually', 'ps2', 'games', 'are', 'running', 'at', 'a', 'far', 'lower', 'pixels', 'per', 'inch', 'level', 'while', 'playing', 'on', 'large', 'tv', 's']","['0', '0', '1', '0', '0', '0', '3', '3', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '3', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
