words,labels
[the technology behind it all might be vastly superior but the level of control and the nature of the games are almost identical to the wii - and arguably inferior to playstation move and wii motionplus .'],[O B-Aspect O O O O O O B-Predicate O O B-Aspect I-Aspect I-Aspect O B-Aspect I-Aspect I-Aspect I-Aspect I-Aspect O O O O O B-Object O O O B-Predicate O B-Object O O B-Object O O]
"[fans of the wii u should not expect to play games looking better than what is available now on the xbox 360 and playstation 3 , but they will be a step up from the wii .]",[O O O B-Object O O O O O O O B-Aspect B-Predicate O O O O O O O O O O B-Object O O O O O O O O O O O B-Object O]
"[in my testing with the sports champions demo games , the experience with the playstation move was superior to that of the wii .]",[O O O O O O O O O O B-Aspect I-Aspect O O B-Object O O B-Predicate O O O O B-Object O]
"[the nintendo wii u ' s processor is slower than its counterparts in the years - old xbox 360 and playstation 3 , and the wii u graphics chip either matches or is slightly faster than its rivals ' graphics chips .]",[O O B-Object O O O B-Aspect O B-Predicate O O O O O O O O O O O B-Object O O O O B-Object O B-Aspect I-Aspect O O O O O B-Predicate O O O O O O O]
"[in fact , the wii -- pronounced we -- has proved more popular and harder to nab than sony corp .' s higher - tech , higher - price and highly touted playstation 3 , which has superior graphics and a built - in , next - generation dvd player .]",[O O O O B-Object O O O O O O B-Predicate I-Predicate O B-Predicate B-Aspect I-Aspect O O O O O O O O O O O O O O O B-Object O O O O B-Predicate B-Aspect O O O O O O O O O O O O]
[but the wii - specific version disappoints with a complete lack of online play and graphics that are simply too inferior to the xbox 360 and playstation 3 versions .],[O O B-Object O O O O O O O O O O O O O O O O O B-Predicate O O O O O B-Object O O O]
"[it ' s easy to see that the playstation 3 was graphically superior to its competitors the xbox 360 and the nintendo wii and in the next generation , the ps4 graphics are once again set to be superior to all other console competition .]",[O O O O O O O O B-Object O O B-Aspect B-Predicate O O O O O O O O O B-Object O O O O O O O O O O O O O O O B-Predicate O O O O O O]
"[excerpt : along with some of the interesting new exclusive games , the wii u launch is filled out by a bunch of ports , some of which are worse than their older playstation 3 and xbox 360 counterparts .]",[O O O O O O O O O O O O O B-Object O O O O O O O O O O O O O O O B-Predicate O O O B-Object O O O O O O]
"[article nintendo wii buyers guide the nintendo wii targets a much broader audience than the sony playstation 3 and microsoft xbox 360 , including younger players as well as older generations too .]",[O O B-Object O O O O B-Object O O B-Predicate I-Predicate B-Aspect O O O B-Object O O O O O O O O O O O O O O O O]
[the playstation 3 has better graphic capabilities than xbox 360 or wii ... the xbox 360 has better online capabilities than the playstation 3 or wii ... and the wii has better and longer lasting gameplay .],[O B-Object O O O O O O O O O B-Object O O O O O B-Predicate B-Aspect I-Aspect O O B-Object O O B-Object O O O B-Object O B-Predicate O B-Predicate O O O]
[the xbox 360 and playstation 3 will have a much longer life expectancy than the wii .],[O O O O B-Object O O O O O B-Predicate B-Aspect O O O B-Object O]
[playstation has had the move controller in development longer then nintendo wii so they obviously didn ' t copy nintendo .],[B-Object O B-Aspect I-Aspect I-Aspect I-Aspect I-Aspect I-Aspect B-Predicate O O B-Object O O O O O O O O O]
"[gamers have bought more playstation 4 consoles than wii u ' s , even though the nintendo machine has been out a year longer .]",[O B-Aspect I-Aspect B-Predicate B-Object O O O B-Object O O O O O O O O O O O O O O O O]
"[despite being on sales for a year longer the playstation 4 has sold 500 , 000 units more than the wii u lifetime .]",[O B-Aspect I-Aspect I-Aspect O O O B-Predicate O B-Object O O O O O O O O O O B-Object O O O]
[the wii has been hit harder than microsofts ' s xbox and sony ' s playstation because it caters to families and casual gamers .],[O B-Object O O O B-Predicate O O O O O O O O O B-Object O O O O O O O O O]
"[launching september 17 , ($ 99 . 99 starter bundle ) the wand - like playstation move claims to offer greater precision than the wii remote when translating gamers ' physical movements into on - screen actions .]",[O O O O O O O O O O O O O O O B-Object O O O O B-Predicate B-Aspect O O B-Object O O O O O O O O O O O O O]
"[on the other hand , sony believes that its upcoming playstation move , which uses advanced motion sensors and the playstation eye camera to capture every movement , is better than nintendo ' s wii , and will offer gamers most immersive gaming experience possible .]",[O O O O O O O O O O B-Object O O O O O O O O O B-Object O O O O O O O O B-Predicate O O O O B-Object O O O O O O O O O O O]
[xbox and playstation games aren ' t magically better than nintendo games because the consoles are more powerful than the wii .],[O O B-Object O O O O O B-Predicate O O O O O B-Aspect O B-Predicate I-Predicate O O B-Object O]
[at this point i should make clear that declaring the playstation 4 and xbox one wont sell much better than wii u is different from me suggesting that wii u will outsell those consoles .],[O O O O O O O O O O B-Object O O O O O B-Aspect O B-Predicate O B-Object O O O O O O O B-Object O O O O O O]
"[about graphics compared with other consoles , of course playstation 4 version looks better , but wii - u one looks far better than xbox - 360 and playstation 3 ones .]",[O O O O O O O O O B-Object O O B-Aspect B-Predicate O O B-Object O O O B-Aspect O B-Predicate O O O O O B-Object O O O]
"[while it would make a sensational tabloid story , the next generation consoles playstation 4 and xbox one are unlikely to sell better than nintendo ' s wii u console .]",[O O O O O O O O O O O O O B-Object O O O O O O B-Aspect I-Aspect B-Predicate O O O O B-Object O O O]
"[console and gamepad design while the wii u looks as slender and compact as the original wii , it ' s much heftier ( but still more than a pound lighter than the recently slimmed - down sony playstation 3 ).]",[O O O O O O B-Object O O O O O O O O O B-Object O O O O B-Predicate I-Predicate O O O O O O O O O O O O O O O B-Object O O]
[not fun ... i managed to fix a wii console slot loading device and that took me like 2 - 3 hours and that would have been far easier than a playstation .],[O O O O O O B-Aspect O B-Object O O O O O O O O O O O O O O O O O O O B-Predicate O O B-Object O]
"[according to adams , after working with the wii u dev kit , creating games around nintendo ' s new hardware is a lot easier than the playstation 3 and on par with the xbox 360 .]",[O O O O O O O O B-Object O O O O O O O O O O O B-Aspect O O O B-Predicate O O B-Object O O O O O O O O O]
"[in tweets , linzner describes wii u development as straightforward and much easier compared to playstation 3 and xbox 360 .]",[O O O O O B-Object O B-Aspect O O O O B-Predicate O O B-Object O O O O O]
"[from my experience , it ' s much easier to start up a conversation about the wii than my playstation 3 , and a lot more of my friends own that instead of the xbox 360 or the playstation 3 .]",[O O O O O O O O B-Predicate B-Aspect I-Aspect I-Aspect O O O O B-Object O O B-Object O O O O O O O O O O O O O O O O O O B-Object O O]
"[while the wii launch was considerably smoother than that of the xbox 360 and playstation 3 , it was not without its problems .]",[O O B-Object B-Aspect O O B-Predicate O O O O O O O B-Object O O O O O O O O O]
"[at the very least , the wii version - at least in this still early stage of development - runs at a far smoother framerate than the xbox 360 and playstation 3 editions .]",[O O O O O O B-Object O O O O O O O O O O O O B-Aspect O O O B-Predicate O O O O O O B-Object O O O]
[this places the japanese wii population at four times greater than that of the playstation 3 .],[O O O O B-Object O O O O B-Predicate O O O O B-Object O O]
[i find the playstation network 10 times slower than the wii u and you dont hear people complain about that !!],[O O O B-Object B-Aspect O O B-Predicate O O B-Object O O O O O O O O O O]
"[additionally , the report claims despite continued shortages , wii has managed to become the fasting selling console of all time selling at a greater pace than the most widely purchased console in history , sony ' s playstation 2 .]",[O O O O O O O O O B-Object O O O O B-Predicate I-Predicate B-Aspect O O O O O O O O O O O O O O O O O O O O O B-Object O O]
"[while the wii u ' s hardware is about 1 . 5 times faster than the current playstation and xbox , the next - generation systems coming this holiday season will blow it out of the water .]",[O O B-Object O O O O O O O O O O B-Predicate O O O B-Object O O O O O O O O O O O O O O O O O O O O]
"[the playstation 4 may have an easy run against the xbox one , making quick work of microsoft ' s proxy in less than than two months , but they ' ll certainly have a harder time on their hands with the wii u . .]",[O B-Object O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Predicate B-Aspect O O O O O B-Object O O O]
"[he points out to the fact that his company will be forced to so because business is business , the xbox 360 and wii are selling better than the playstation 3 , giving better returns on investment .]",[O O O O O O O O O O O O O O O O O O O O O O O B-Object O B-Aspect B-Predicate O O B-Object O O O B-Predicate B-Aspect O O O]
"[he ' s got a chart - he showed it at a business conference in new york yesterday - that shows the wii is still selling faster than the the playstation 2 , the juggernaut of the last generation of gaming consoles , did in the same amount of time .]",[O O O O O O O O O O O O O O O O O O O O O O B-Object O O B-Aspect B-Predicate O O O B-Object O O O O O O O O O O O O O O O O O O O O]
"[nintendo has announced that wii has passed the one million sales figure in just 38 weeks , some 11 weeks quicker than was achieved with the playstation 2 and 22 weeks faster than the xbox 360 .]",[O B-Aspect I-Aspect O B-Object O O O O O O O O O O O O O O O B-Predicate O O O O O B-Object O O O O B-Predicate O O O O O]
"[slides highlighted that according to nintendo data , wii hardware is selling faster than that of the playstation 2 , and wii software shows a similar trend .]",[O O O O O O O O B-Object O O B-Aspect B-Predicate O O O O B-Object O O O B-Object O O O O O O]
