label	text
0	how did the xyz affair impact adams foreign policy
0	What type of job is of a logistics specialist? How much can they earn in  India and abroad?
0	what is atropine used for
0	what is the size of a human liver
0	Does Amazon relocation package provide work permit?
0	what physical test have to do for hire at ups
0	Can non-profit organizations pay a salary?
0	how long does rough hair shrink
0	where is tofino bc
0	What can I do if my puppy seems depressed?
0	what are employment ramifications
0	how to cite a constitution mla
1	I have completed plus two with 75℅ marks in C.B.S.E. I am interested to join in 5 years integrated law.What are best private law colleges in India?
0	What are some tips for applying for scholarships?
0	what is linda hogan w
0	who dies in the play romeo and juliet
0	how late pregnancy can you travel out of state
0	What exactly is Samsung Knox?
0	Is impact factor of 3.6 can be considered good for an Indian journal?
0	cast members on the show this is us
0	what is integral stop
0	how many uk lottery tickets are sold each week
0	who are the characters in the get down based on
0	Are there any HFT firms trading in India?
0	What do people think about Donald Trump running for President of the USA?
0	How did you know that your partner was the one?
0	euless texas is what county
0	what is washout
1	Should I have my Funko Pop toy signed or just have the box signed?
0	who does sasuke end up with in naruto shippuden
0	what is milsoft
0	what does bx stand for in vernon bc
1	Which phone is best to buy under 15k?
0	who has a claim to the english throne
0	Is a question in Quora limited to 150 [text] characters and question details to 300 characters?
0	there are 27 teams in the nfl and then there are the pittsburgh steelers
0	what is a directory
0	where is the headquarter of w h o located
0	where did the term christian name come from
0	what does a military chaplain do
0	who qualified to be a citizen in greece
1	What are some free online graphic design services similar to Canva?
0	How do I handle this situation with daughters father?
0	Will it be possible to install Windows or Linux on the 2015 Chromebook Pixel?
0	What are some mind games which men play with women?
0	what does vinny do for a living jersey shore
1	Why boy like aunties more than girls?
0	who appoints additional director
0	how do i obtain school records to prove my child lives with me
0	What is an autotroph and a heterotroph?
0	is cancer caused by a lack of oxygen
0	what causes e coli food poisoning
0	where did we get our phonetically-based alphabet from
0	what county is purdon tx in]
0	what is osseous proliferation?
0	Can I open two SBI accounts with different branches with the same KYC?
0	when was who you say i am written
0	How can I learn to play guitar online?
1	What's the difference between a venture capitalist and an entrepreneur?
0	Why do I only remember the good things that happened in my life?
0	what does aguila mean
0	When you delete an app on your phone what happens to that app?
0	when to use page numbers with apa
0	how to install a westinghouse wall mount
0	what can cause cramps in the back of your thighs & nose bleeds
0	What is it like being muslim in mississippi?
0	is acrylic gel nails
0	how soon will insect activity begin for a body left in the open
1	Which is the best place to stay in Bangalore for a techie who works in Manyata tech park? Reasons.
0	what does center mean
0	when did katie couric get remarried
0	How do I design an FMCW level transceiver?
0	'who won the us open tennis women''s singles championship in 2013'
0	how do you know if your shoulder is broken
0	does elderberry syrup work
1	Which is the car with best pickup In Indian Hatchbacks below the price of 10 lakhs?
0	when someone dies what happens with the power of attorney
0	is crush a pepsi product
0	what is the cc in an email
0	What are some tips on making it through the job interview process at Dexcom?
0	tell me how tall is mount everest?interesting
0	why do smells linger in kitchen
0	How did you as a gay man find your boyfriend? Do you still believe in true love between gay men?
0	Are we heading towards World War III?
0	who built the pyramids of egypt and what were they used for
0	how many cylinders does a lamborghini veneno have
0	who ruled europe after the fall of rome
0	Should B2B companies be pricing their products around the Purchasing Power Parity (PPP) per region?
0	Is Trump winning?
0	where was the film my cousin rachel filmed
0	when do businesses close for chinese new year 2018
1	What is the best way to give a PowerPoint presentation?
0	what type of boundary is the north american plate
0	I am a straight guy who is attracted to feminine-looking guys as well as women. What could be the reason for this?
0	what type of economics studies entire economies as opposed to individuals within an economy
0	How do I write a letter to the principal of a school asking to conduct a workshop in their institution?
0	Does Chinese cupping therapy actually work?
0	what type of trust is a charitable foundation
0	when did the little rock nine integrate central high school
1	Who was the first first european known to have crossed the mississippi river (2 wds.)
0	How can one download YouTube videos without any software?
0	what does total due at signing mean
1	Which team do you think will win the 2016/17 epl?
0	How do I know if someone deleted my imessages?
1	What is a suitable inpatient drug and alcohol rehab center in Carroll County AR?
0	what is a broken finger tip
0	who died in season 6 of the walking dead
0	who is the head of international criminal court
0	Where do I buy bitcoin?
0	what type of doctor treats carpal tunnel
0	what continent is kolkata in
0	what does roman a clef
0	what dependents qualify for earned income credit
0	what caused the economic growth in the gilded age
0	is knee prosthesis fixation device?
0	what county is earlham, ia in
0	who plays wyatt on the bold and the beautiful
0	what is ups bacteria
