difficulty	preference	context	aspect	direct	opinion	argument	reason	method	factoid	super	comp	question	dataset
0	1	1	1	0	0	0	0	0	1	1	1	who has scored the most points in the nba in a game	g
0	0	0	0	0	0	0	0	0	0	0	0	song at the end of the italian job	g
0	0	0	0	0	0	0	0	0	0	0	0	what do you need to buy a pistol in alabama	g
0	0	0	0	0	0	0	0	0	0	0	0	can minors drink with their parents in wisconsin	g
0	0	0	0	0	0	0	0	0	0	0	0	when did the song return of the mack come out	g
0	0	0	0	0	0	0	0	0	0	0	0	when does elena get her memory back in season 6	g
0	0	0	0	0	0	0	0	0	0	0	0	when was the first icc world cup held	g
0	0	0	0	0	0	0	0	0	0	0	0	who sang the songs in the movie ray	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the traditional 5 year anniversary gift	g
0	0	0	0	0	0	0	0	0	0	0	0	when did how the grinch stole christmas first air	g
0	0	0	0	0	0	0	0	0	0	0	0	when does the intestinal phase of digestion begin	g
0	0	0	0	0	0	0	0	0	0	0	0	which component of the gi system completes food digestion	g
0	0	0	0	0	0	0	0	0	0	0	0	when did bird is the word come out	g
0	0	0	0	0	0	0	0	0	0	0	0	who sang my hope is built on nothing less	g
0	0	0	0	0	0	0	0	0	0	0	0	where are the ravens in the tower of london	g
0	0	0	0	0	0	0	0	0	0	0	0	when was the first chick fil a opened	g
0	1	0	1	0	0	0	0	0	1	1	1	in what section of the country were most of the states with low populations of immigrants located	g
0	0	0	0	0	0	0	0	0	0	0	0	who plays ricky in boyz in the hood	g
0	0	0	0	0	0	0	0	0	0	0	0	who won popular vote in 2008 presidential election	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the meaning of the word toronto	g
0	0	0	0	0	0	0	0	0	0	0	0	where does the tv series the sinner take place	g
0	0	0	0	0	0	0	0	0	0	0	0	who is the girl in blackbear do re mi	g
0	0	0	0	0	0	0	0	0	0	0	0	when did the last volcano erupt in iceland	g
0	0	0	0	0	0	0	0	0	0	0	0	who made the laws in the athenian government	g
0	0	0	0	0	0	0	0	0	0	0	0	who played charlie barosky on sons of anarchy	g
0	0	0	0	0	0	0	0	0	0	0	0	who is the singer of kal ho na ho	g
0	0	0	0	0	0	0	0	0	0	0	0	who wins the shiva bowl in season 6	g
0	0	0	0	0	0	0	0	0	0	0	0	what does the treasury department of a bank do	g
0	0	0	0	0	0	0	0	0	0	0	0	who played the mother in the original parent trap	g
0	0	0	0	0	0	0	0	0	0	0	0	what order to read dark tower graphic novels	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the name of the mad magazine character	g
0	0	0	0	0	0	0	0	0	0	0	0	how high is mile high stadium in denver	g
0	0	0	0	0	0	0	0	0	0	0	0	when does stefan turn his humanity back on	g
0	0	0	0	0	0	0	0	0	0	0	0	how many european countries held african colonies by 1885	g
0	0	0	0	0	0	0	0	0	0	0	0	what is another name for temporary assistance for needy families	g
0	1	1	1	0	0	0	0	0	1	1	1	who has the highest tides in the world	g
0	0	0	0	1	0	0	0	0	1	0	1	what's the difference between a specialist and a generalist	g
0	0	0	0	0	0	0	0	0	0	0	0	how many la liga trophies has madrid won	g
0	0	0	0	0	0	0	0	0	0	0	0	pre-mrna processing (mrna production from pre-mrna) includes which process	g
0	0	0	0	0	0	0	0	0	0	0	0	where was harold & kumar go to white castle filmed	g
0	0	0	0	0	0	0	0	0	0	0	0	argent god gave rock and roll to you	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the principal's name in the breakfast club	g
0	1	0	1	0	0	0	0	0	1	1	1	who was the first woman elected to the accounting hall of fame	g
0	0	0	0	0	0	0	0	0	0	0	0	who established the church of the new testament	g
0	1	0	1	0	0	0	0	0	1	1	1	where are most of the world's earthquakes located	g
0	0	0	0	0	0	0	0	0	0	0	0	the form of buddhism found in tibet is vajrayana	g
0	0	0	0	0	0	0	0	0	0	0	0	who is the artist of the cave paintings of altamira spain	g
0	0	0	0	0	0	0	0	0	0	0	0	what type of lizard can walk on water	g
0	0	0	0	0	0	0	0	0	0	0	0	where was the first season of love island filmed	g
0	0	0	0	0	0	0	0	0	0	0	0	what transmission is in a 1995 jeep wrangler	g
0	0	0	0	0	0	0	0	0	0	0	0	who plays dr altman on grey's anatomy	g
0	0	0	0	0	0	0	0	0	0	0	0	when does arthur phillip high school start 2018	g
0	0	0	0	0	0	0	0	0	0	0	0	who does the voice of kratos in god of war	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the total black population in america	g
0	0	0	0	0	0	0	0	0	0	0	0	where is the jewish quarter in new york	g
0	0	0	0	0	0	0	0	0	0	0	0	in what episode of grey's anatomy do lexie and mark get together	g
0	0	0	0	0	0	0	0	0	0	0	0	where did bo go on days of our lives	g
0	0	0	0	0	0	0	0	0	0	0	0	who was populating the north american continent when colonists arrived how did they help colonists	g
0	0	0	0	0	0	0	0	0	0	0	0	who made the first cloth poppies and why	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the hills of white elephants about	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the value of x in the product of powers below	g
0	0	0	0	0	0	0	0	0	0	0	0	how many series of the inbetweeners is there	g
0	0	0	0	0	0	0	0	0	0	0	0	what do the letters hb stand for on a pencil	g
0	0	0	0	0	0	0	0	0	0	0	0	when did the death penalty stop in the philippines	g
0	0	0	0	0	0	0	0	0	0	0	0	what are the ports on my hp elitebook	g
0	1	0	1	0	0	0	0	0	1	1	1	the first submarine was made in which country	g
0	0	0	0	0	0	0	0	0	0	0	0	when did child's play 1 come out	g
0	0	0	0	0	0	0	0	0	0	0	0	who introduced direct elections in ghana in 1952	g
0	0	0	0	0	0	0	0	0	0	0	0	who were the hyksos what role might they have played in the early history of israel	g
0	0	0	0	0	0	0	0	0	0	0	0	who played tony blair in the film the queen	g
0	0	0	0	0	0	0	0	0	0	0	0	sdh was developed in europe by itu-t.ГІГЂГ‹	g
0	0	0	0	0	0	0	0	0	0	0	0	who wrote the song more than you know	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the date on the side of king charles tower chester	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the communication between the greater and lesser sac known as	g
0	0	0	0	0	0	0	0	0	0	0	0	how many points did michael jordan score his first game	g
0	0	0	0	0	0	0	0	0	0	0	0	where did revenant take place in real life	g
0	0	0	0	0	0	0	0	0	0	0	0	what category of hurricane was matthew when it hit florida	g
0	0	0	0	0	0	0	0	0	0	0	0	when was the song imagine written by john lennon	g
0	0	0	0	0	0	0	0	0	0	0	0	when did 8 track tapes stop being produced	g
0	1	0	1	0	0	0	0	0	1	1	1	what is the strongest hurricane to make landfall	g
0	0	0	0	0	0	0	0	0	0	0	0	who plays the unic in game of thrones	g
0	0	0	0	0	0	0	0	0	0	0	0	two pints of lager when janet met jonny	g
0	0	0	0	0	0	0	0	0	0	0	0	where is vitamin k produced in the body	g
0	0	0	0	0	0	0	0	0	0	0	0	when does series of unfortunate events take place	g
0	0	0	0	0	0	0	0	0	0	0	0	when was the tv invented and by whom	g
0	0	0	0	0	0	0	0	0	0	0	0	where is the san luis valley in colorado	g
0	1	0	1	0	0	0	0	0	1	1	1	which us state has the highest sales tax	g
0	0	0	0	0	0	0	0	0	0	0	0	when was the first war fought and why	g
0	0	0	0	0	0	0	0	0	0	0	0	what year did 10 digit phone numbers start	g
0	0	0	0	0	0	0	0	0	0	0	0	who wrote the theme song for ncis new orleans	g
0	0	0	0	0	0	0	0	0	0	0	0	how many episode boku no hero academia season 1	g
0	0	0	0	0	0	0	0	0	0	0	0	where was the movie band of angels filmed	g
0	0	0	0	0	0	0	0	0	0	0	0	when will book six of game of thrones be released	g
0	0	0	0	0	0	0	0	0	0	0	0	when is the sequal to avengers infinity war coming out	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the last grade of high school	g
0	0	0	0	0	0	0	0	0	0	0	0	when did marks and spencer's first open	g
0	0	0	0	0	0	0	0	0	0	0	0	who plays abigail dad on the good witch	g
0	0	0	0	0	0	0	0	0	0	0	0	which rf band are t-channels (t-7 to t-14) located	g
0	0	0	0	0	0	0	0	0	0	0	0	who does the theme song to ncis new orleans	g
1	0	0	0	0	0	0	0	0	0	0	0	who is the star of man versus food	g
0	0	0	0	0	0	0	0	0	0	0	0	where did nasa land rover curiosity landed on mars	g
0	0	0	0	0	0	0	0	0	0	0	0	where is the museum of the bible located in washington dc	g
0	0	0	0	0	0	0	0	0	0	0	0	who was turned to a pillar of salt	g
0	0	0	0	0	0	0	0	0	0	0	0	how do historians believe that the hebrews arrived in egypt	g
0	0	0	0	0	0	0	0	0	0	0	0	who plays guitar on self control frank ocean	g
0	0	0	0	0	0	0	0	0	0	0	0	who played jessie on saved by the bell	g
0	0	0	0	0	0	0	0	0	0	0	0	who played darth vader in the movie star wars	g
0	0	0	0	0	0	0	0	0	0	0	0	who is the actor who plays elvis in our girl	g
0	0	0	0	0	0	0	0	0	0	0	0	we can be heroes australian of the year	g
0	1	0	1	0	0	0	0	0	1	1	1	who was the oldest person to die on the titanic	g
0	0	0	0	0	0	0	0	0	0	0	0	they are in love with you meaning in hindi	g
1	1	1	1	0	0	0	0	0	1	0	1	which leader expressed a political division in the african american community in the book	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the hormone monster in big mouth	g
0	0	0	0	0	0	0	0	0	0	0	0	which hormone is released from the ruptured follicle or corpus luteum	g
0	0	0	0	0	0	0	0	0	0	0	0	where is the little girl who played matilda	g
0	0	0	0	0	0	0	0	0	0	0	0	who is the vice chief minister of delhi	g
0	1	1	1	0	0	0	0	0	1	1	1	who is the longest serving member of the house in history	g
0	0	0	0	0	0	0	0	0	0	0	0	town in texas where everyone has a gun	g
0	0	0	0	0	0	0	0	0	0	0	0	the best of simon and garfunkel full album	g
0	0	0	0	0	0	0	0	0	0	0	0	what type of food do you have for brunch	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the total population of the world since creation	g
0	0	0	0	0	0	0	0	0	0	0	0	england v west germany 1966 world cup final	g
0	0	0	0	0	0	0	0	0	0	0	0	what was the name of robin williams last movie	g
0	0	0	0	0	0	0	0	0	0	0	0	are there any new tinkerbell movies coming out	g
0	0	0	0	0	0	0	0	0	0	0	0	is there a bar called cheers in boston	g
0	0	0	0	0	0	0	0	0	0	0	0	who won gold medal in rio olympics for high jump	g
0	0	0	0	0	0	0	0	0	0	0	0	who was 'man of the match' in india's 1983 world cup winning final	g
0	0	0	0	0	0	0	0	0	0	0	0	who does the voice over for war machine	g
0	0	0	0	0	0	0	0	0	0	0	0	who played oscar in the odd couple tv show	g
0	0	0	0	0	0	0	0	0	0	0	0	who identified a set of 20 psychogenicГІГЂГ‹ needs	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the term for circular movement around a central point	g
0	0	0	0	0	0	0	0	0	0	0	0	what was the purpose of the underground rail road	g
0	1	0	1	0	0	0	0	0	1	1	1	who wins the most medals at the winter olympics	g
0	0	0	0	0	0	0	0	0	0	0	0	who become the 24th governor of the reserve bank of india in 2016	g
0	0	0	0	0	0	0	0	0	0	0	0	who won dancing with the stars last season 24	g
0	0	0	0	0	0	0	0	0	0	0	0	where was the i'm the one video shot	g
0	0	0	0	0	0	0	0	0	0	0	0	do you need a pistol permit in new hampshire	g
0	0	0	0	0	0	0	0	0	0	0	0	who plays the librarian on lemony snicket's a series of unfortunate events	g
0	0	0	0	0	0	0	0	0	0	0	0	when does season 13 episode 14 of supernatural come out	g
0	0	0	0	0	0	0	0	0	0	0	0	who plays carrie bradshaw in the carrie diaries	g
0	0	0	0	0	0	0	0	0	0	0	0	where is glycogen stored in the human body	g
0	0	0	0	0	0	0	0	0	0	0	0	view from the top of emley moor mast	g
0	0	0	0	0	0	0	0	0	0	0	0	the process of measuring marketing results and adjusting the marketing plan as needed is called	g
0	0	0	0	0	0	0	0	0	0	0	0	character who asks did my heart love till now	g
0	1	0	1	1	0	0	0	0	1	0	1	which is older jeopardy or wheel of fortune	g
0	0	0	0	0	0	0	0	0	0	0	0	which countries signed the un charter in 1945	g
0	0	0	0	0	0	0	0	0	0	0	0	what was the impact of the korean war on the global image of the united states	g
0	0	0	0	0	0	0	0	0	0	0	0	when was the first us postage stamp issued	g
0	1	0	1	0	0	0	0	0	1	1	1	what languages are spoken in india the most	g
0	0	0	0	0	0	0	0	0	0	0	0	who plays edward mordrake in ahs freak show	g
0	0	0	0	0	0	0	0	0	0	0	0	who was excluded from being a citizen in athens	g
0	0	0	0	0	0	0	0	0	0	0	0	who plays the beast in beauty and the beast	g
0	0	0	0	0	0	0	0	0	0	0	0	who plays patrick tyneman in the doctor blake mysteries	g
0	0	0	0	0	0	0	0	0	0	0	0	where did total recal come in the grand national	g
0	0	0	0	0	0	0	0	0	0	0	0	who is the head of the legislative assembly	g
0	0	0	0	0	0	0	0	0	0	0	0	who sings i cant help falling in love	g
0	0	0	0	0	0	0	0	0	0	0	0	where is the grand canyon of yellowstone located	g
0	0	0	0	0	0	0	0	0	0	0	0	who sings there's always tomorrow on rudolph	g
0	0	0	0	0	0	0	0	0	0	0	0	where is the tv show the returned filmed	g
0	0	0	0	0	0	0	0	0	0	0	0	when did scotland become part of great britain	g
0	0	0	0	0	0	0	0	0	0	0	0	who does betty end up with archie comics	g
0	0	0	0	0	0	0	0	0	0	0	0	who sent his daughter and son to sri lanka to spread bouddha religion	g
0	0	0	0	0	0	0	0	0	0	0	0	who is the minister of finance in india	g
0	0	0	0	0	0	0	0	0	0	0	0	what do you get for winning america ninja warrior	g
0	0	0	0	0	0	0	0	0	0	0	0	who divided the bible into chapter and verses	g
0	0	0	0	0	0	0	0	0	0	0	0	black codes were an example of which type of political culture	g
1	1	0	1	0	0	0	0	0	1	1	1	what is the dominant climate type for san diego	g
0	0	0	0	0	0	0	0	0	0	0	0	where are the tonsils located in the throat	g
0	0	0	0	0	0	0	0	0	0	0	0	where is the great british bake off held	g
0	0	0	0	0	0	0	0	0	0	0	0	when did the nhl implement a salary cap	g
0	0	0	0	0	0	0	0	0	0	0	0	where was the shots heard around the world	g
0	0	0	0	0	0	0	0	0	0	0	0	winner of the great indian laughter challenge 2018	g
0	0	0	0	1	0	0	0	0	1	0	1	difference between grade i and grade ii listed buildings	g
0	0	0	0	0	0	0	0	0	0	0	0	who defied the treaty of versailles by sending troops into the rhineland	g
0	0	0	0	0	0	0	0	0	0	0	0	how long does it take to get to gallipoli from australia	g
0	0	0	0	0	0	0	0	0	0	0	0	the term for the spanish-speaking countries of the americas	g
0	0	0	0	0	0	0	0	0	0	0	0	what two reasons were given for supposed british support of the confederacy during the civil war	g
0	0	0	0	0	0	0	0	0	0	0	0	who wrote the poem o captain my captain	g
0	0	0	0	0	0	0	0	0	0	0	0	what engine is in a 1999 chevy silverado	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the use of doors in a house	g
0	0	0	0	0	0	0	0	0	0	0	0	where did the group of seven go to paint	g
0	0	0	0	0	0	0	0	0	0	0	0	one punch man season 2 release date wiki	g
0	0	0	0	0	0	0	0	0	0	0	0	when does last of us left behind take place	g
0	0	0	0	0	0	0	0	0	0	0	0	what was the last guitar hero game developed by harmonix	g
0	0	0	0	0	0	0	0	0	0	0	0	what's the bunnies name in secret life of pets	g
0	0	0	0	0	0	0	0	0	0	0	0	what are the requirements to be a united states citizen	g
0	0	0	0	0	0	0	0	0	0	0	0	when was breath of the wild first announced	g
0	0	0	0	0	0	0	0	0	0	0	0	what are the ingredients of a snickers bar	g
0	0	0	0	0	0	0	0	0	0	0	0	what is a parable in the new testament	g
0	0	0	0	0	0	0	0	0	0	0	0	which country is dvorak new world symphony describing	g
0	0	0	0	0	0	0	0	0	0	0	0	when were the first three commercial radio stations established	g
0	0	0	0	0	0	0	0	0	0	0	0	how much fuel does a carnival cruise ship hold	g
0	0	0	0	0	0	0	0	0	0	0	0	why australia has animals not found anywhere else	g
0	0	0	0	0	0	0	0	0	0	0	0	what happened to kevin cant wait tv wife	g
0	0	0	0	1	0	0	1	0	0	0	1	difference between preparatory and payoff phase of glycolysis	g
0	0	0	0	0	0	0	0	0	0	0	0	who led the fly past on 15 aug 1947	g
0	0	0	0	0	0	0	0	0	0	0	0	who sings the song these are a few of my favorite things	g
0	0	0	0	0	0	0	0	0	0	0	0	how to buy a gun in puerto rico	g
0	0	0	0	0	0	0	0	0	0	0	0	who sings another one bites the dust lyrics	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the log at the apollo theater	g
0	0	0	0	0	0	0	0	0	0	0	0	where should a person in the heat escape lessening position place their hands	g
0	0	0	0	0	0	0	0	0	0	0	0	why is iodine solution used to test for starch	g
0	0	0	0	0	0	0	0	0	0	0	0	who was allowed to vote in the roman republic	g
0	0	0	0	0	0	0	0	0	0	0	0	when does the new marvel movies come out	g
0	0	0	0	0	0	0	0	0	0	0	0	when did the us change the legal drinking age	g
0	0	0	0	0	0	0	0	0	0	0	0	when's the last time we had solar eclipse	g
0	0	0	0	0	0	0	0	0	0	0	0	who sings there's a skeeter on my peter	g
0	0	0	0	0	0	0	0	0	0	0	0	what type of cat is jinx in meet the parents	g
0	0	0	0	0	0	0	0	0	0	0	0	how many branches of the federal reserve system were established to operate across the country	g
0	0	0	0	0	0	0	0	0	0	0	0	what are the consequences of dine and dash	g
0	0	0	0	0	0	0	0	0	0	0	0	who's opening for journey and def leppard	g
0	0	0	0	0	0	0	0	0	0	0	0	who is the narrator of snapped killer couples	g
0	0	0	0	0	0	0	0	0	0	0	0	is the cerebellum part of the nervous system	g
0	0	0	0	0	0	0	0	0	0	0	0	where was the treaty that ended ww2 signed	g
0	0	0	0	0	0	0	0	0	0	0	0	what are normal margins for a word document	g
0	0	0	0	0	0	0	0	0	0	0	0	market share of tcs in indian it industry	g
0	0	0	0	0	0	0	0	0	0	0	0	how can a nand gate be used as an inverter	g
0	0	0	0	0	0	0	0	0	0	0	0	when does carnival occur and what activities are part of the celebration	g
0	0	0	0	0	0	0	0	0	0	0	0	how many chapters are there in bioshock infinite	g
0	0	0	0	0	0	0	0	0	0	0	0	how did vietnams' colonial past prepare it to resist american intervention	g
0	0	0	0	0	0	0	0	0	0	0	0	when are you allowed to set off fireworks	g
0	0	0	0	0	0	0	0	0	0	0	0	where does the grand river start in michigan	g
0	0	0	0	0	0	0	0	0	0	0	0	where did the scotch irish settled in america	g
0	0	0	0	0	0	0	0	0	0	0	0	can a canadian be president of the united states	g
0	1	0	1	0	0	0	0	0	1	1	1	do most mushrooms belong to the fungi group zygomycota	g
0	0	0	0	0	0	0	0	0	0	0	0	where does los angeles get its water from	g
0	0	0	0	0	0	0	0	0	0	0	0	who mapped the coast of europe and north africa	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the cover of joy division unknown pleasures	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the formular for re order point	g
0	0	0	0	0	0	0	0	0	0	0	0	the intolerable acts implemented this change in the american colonies	g
0	0	0	0	0	0	0	0	0	0	0	0	how were members of governor's council chosen	g
0	1	0	1	0	0	0	0	0	1	1	1	where are most nitrogen compounds excreted from humans	g
0	0	0	0	0	0	0	0	0	0	0	0	who dies at the end of godfather 2	g
0	0	0	0	0	0	0	0	0	0	0	0	what types of fish are in lake simcoe	g
0	0	0	0	0	0	0	0	0	0	0	0	who was the first woman elected to the us senate	g
0	0	0	0	0	0	0	0	0	0	0	0	who played the witch in the wizard of oz	g
0	1	0	1	0	0	0	0	0	1	1	1	where is the largest groundhog day celebration held in the us	g
1	0	0	0	0	0	0	0	0	0	0	0	who benefited from the national industrial recovery act	g
0	0	0	0	0	0	0	0	0	0	0	0	when does ted meet the mother in how i met your mother	g
0	0	0	0	0	0	0	0	0	0	0	0	who does abby end up with in love simon	g
0	0	0	0	0	0	0	0	0	0	0	0	what is the motto of the us army	g
0	0	0	0	0	0	0	0	0	0	0	0	we will fight them on the beaches analysis	g
0	0	0	0	0	0	0	0	0	0	0	0	who sings the theme for orange is the new black	g
0	0	0	0	0	0	0	0	0	0	0	0	who said social forestry is a concept a programme and a mission	g
0	1	0	1	0	0	0	0	0	1	1	1	who has the most ncaa national championships in football	g
0	0	0	0	0	0	0	0	0	0	0	0	when did the movie face off come out	g
0	0	0	0	0	0	0	0	0	0	0	0	where are nuclear weapons made in the us	g
0	0	0	0	0	0	0	0	0	0	0	0	when was first pyramid built in ancient egypt	g
0	0	0	0	0	0	0	0	0	0	0	0	who are sent to work at a foreign subsidiary are known as expatriates	g
0	0	0	0	0	0	0	0	0	0	0	0	when was now that's what i call music released	g
0	0	0	0	0	0	0	0	0	0	0	0	where are nuclear reactors located in the united states	g
0	0	0	0	0	0	0	0	0	0	0	0	who served as the foundation for wundts work	g
0	0	0	0	0	0	0	0	0	0	0	0	what season is marnie on ex on the beach	g
0	0	0	0	0	0	0	0	0	0	0	0	who won the ball game between duke and north carolina	g
0	0	0	0	0	0	0	0	0	0	0	0	what was the aim of the human genome project	g
0	0	0	0	0	0	0	0	0	0	0	0	who died from the fast and furious cast	g
1	1	0	1	0	0	0	0	0	1	1	1	what is the maximum temperature can be measured using platinum tungsten thermometer	g
0	0	0	0	0	0	0	0	0	0	0	0	what plant or animal was domesticated in sub saharan africa	g
0	0	0	0	0	0	0	0	0	0	0	0	who was famous for his sermon on the hamilton and burr duel called remedy for dueling	g
0	0	0	0	0	0	0	0	0	0	0	0	the head of the space task group in hidden figures	g
