question,label
How tall was George Washington?,0
How do prosecution and defense differ?,1
What Cyberpunk game was taken off of the PlayStation store because of the many bugs it had?,0
"Is it legal to buy products from a retail shop, take them home, and sell them online?",0
What Mario game came out in 1996 and featured cameos from Link and Samus Aran?,0
Is Joaquin Phoenix the greatest actor of this generation?,1
Did Paul McCartney die and get replaced?,0
what is the currency of serbia,0
What is the first commercial home video game console which could not generate audio or track scores?,0
What was the first video game to include the zombie game mode?,0
How can one work in Google's research lab?,0
What are the chemical reactions of copper carbonate and nitric acid?,0
What is the longest recorded war in United States?,0
who won season 13 of the amazing race,0
Who was the quarterback of the team that won Super Bowl 10?,0
"Which movie had a bigger budget, The Great Wall or Alita: Battle Angel?",1
How many pilots have been elected to president of the US?,0
who played bill sikes in the 1968 film oliver,0
How many Call of Duty games have there been?,0
Who was a Tsar of Russia and was the father of Anastasia Romanov?,0
what is beef tripe,0
Who were the main characters in the Sweet Valley High books?,0
Which city is nicknamed Sin City?,0
What was the first LittleBigPlanet game not developed by Media Molecule?,0
what episode of grey's does addison go to la,0
What Grammy Award was For Whom The Bell Tolls nominated for but did not win?,0
what was the condition of nepal before unification,0
"Did ""The Beak of the Finch"" win a Pulitzer Prize?",0
How many Americans have walked on the moon?,0
How many of Robert Caro's books won a Pulitzer Prize?,0
What was the second largest earthquake ever recorded?,0
What are the opportunities after class 12th to pursue career in physics as a resercher?,0
What is an expression?,0
Where did the D-day Invasion of June 6 1944 take place?,0
Have the Tamps Bay Buccaneers or Dallas Cowboys earned more Super Bowl victories?,1
who sings you are a magnet and i am steel,0
Who wrote Double Fudge?,0
"Which river is longer, the Colorado or the Mississippi?",1
What album won the Grammy Award for Best Instrumental Jazz Album in 2019?,0
is the new california law to raising minimum wage to $15 a good idea,0
"Which country contains a taller mountain, Germany or Spain?",1
"Which country has a larger landmass, Portugal or Brazil?",1
Who was a president of France's Fifth Republic and the husband of an Italian singer and model?,0
Is Photograph by Def Leppard a multi-track song?,0
Who won the most Oscars?,0
why is it important to specify a reference point for describing motion,0
What is the tallest mountain on earth (not just above sea level)?,0
where do the plates go in an iotv,0
What clan does the witch Bayonetta belong to in Bayonetta?,0
what division is uab,0
australia what continent is it in,0
Did Hit Me Baby One More Time come out in the same year as Southern Hospitality?,1
Which Pokémon games are set in Galar and were released in 2019?,0
How promising is Amazon Alexa/Echo as a product? How big could it be?,0
How many Grateful Dead singles made the Billboard Hot 100?,0
when did we stop sending troops to vietnam,0
where was keke palmer born,0
is my child on autistic spectrum,0
How do I reset my American tourister lock?,0
What position did the creator of the Game Boy have at Nintendo?,0
Which game from the Mortal Kombat series was missing the cyber Lin Kuei playable characters of Cyrax and Sektor?,0
What is the scariest movie you have ever watched and what about it made it so scary?,1
Is Jimmie Johnson older than Kevin Harvick?,1
height of a flagpole in meters,0
How many different teams did Robert Horry win a championship with?,0
Is Weight lifting considered Aerobic or Anaerobic exercise? How?,0
where are lateral eye movements,0
Which Zelda game has the longest average completion time?,0
Which country won the most medals at the 2020 Summer Olympics?,0
What is the best method of losing weight?,1
Who won the Golden Globe Award for Best Actress in a Motion Picture Comedy or Musical for a 2019 movie?,0
How many were in the Apollo 11 flight?,0
Psychopaths: Do you find babies cute?,0
I want to join an NGO in Jaipur as a volunteer. I want to work there on Sundays and sometimes on Saturdays. Which NGOs would you suggest?,0
"Who has served on the US Supreme Court the longer, Sonia Sotomayor or Elena Kagan?",1
How many presidents were born in Texas?,0
What year was Patrick Mahomes drafted?,0
what is the definition for menu,0
how can i create bullets across the page,0
What was the imperial capital of Japan?,0
How many presidents have not had pets?,0
Is Athens the capital of the state of Georgia?,0
Who is the final boss in the first Zelda game on an N64 platform?,0
"Who was a U.S. president and was born on April 13, 1743?",0
Which president served the shortest term?,0
Who was the twentieth president of the United States?,0
How can I lose both fat and muscle in my legs?,0
What kind of game is Zeus Master of Olympus?,0
"In Animal Crossing: New Horizons, who is the father of the twins who run the general store?",0
Which Halo game did not have online multiplayer when it released?,0
do you need a visa to go to trinidad from jamaica,0
Who was the player/manager for the winning team during the first World Series in 1903?,0
Who is Channing Tatum's ex-wife?,0
who is the subject of a documentary a billion dreams,0
How many countries are less than 1 mile?,0
How does calcium carbonate react with sulphuric acid?,0
Is Okja a pig or hippo?,0
What is the second largest country by area?,0
how do barbers get paid,0
What notable achievement did the ancient Egyptians create?,0
Is Pikachu a fire type Pokémon?,0
Who was Bradley Cooper married to?,0
Which movie of the Cheetah Girls franchise was Raven Symone not in?,0
Which book in the Twilight series was released in 2005?,0
how many miles do you bike in a spin class,0
who elect the members of the rajya sabha,0
Petco Park is home to what team?,0
How old was the lead singer of Linkin Park when he died?,0
Did Michael Jordan retire temporarily in 1993?,0
What was the first MLB team that Ron Howard played for?,0
what year did johannes gutenberg invent the printing press,0
Which movie was directed by Darren Aronofsky and came out in 2017?,0
Who won the all-around gold medal in gymnastics at the 1984 Summer Olympics and was born in West Virginia?,0
Did Titanic win Best Picture in 1998?,0
What is the longest movie ever made?,0
Which of the two states admitted to the union in 1912 is the westernmost?,0
Was Henry V the fifth king of England?,0
What caused ancient Rome to fall?,0
Which Beyoncé song was nominated for Record of the Year but did not win in 2021?,0
Has any artist won more than ten Grammy Awards?,0
How many Americans died in World War II?,0
How may Stanley Cup Final appearances do the Vegas Golden Knights have?,0
How do I start my GMAT preparations from scratch?,0
Since bad genetics gave me bad teeth should I not be alive so I don't get Alzheimer's disease?,0
what is hydrotherapy physiotherapy,0
who played the tremor brothers in smokin aces,0
Who was the last U.S. president that wasn't a Democrat or Republican?,0
"If we suddenly had computers of infinite power, yet the same amount of memory, what bad things would happen in society?",0
How can I unlock a BitLocker Drive after changing the OS?,0
