sentence,label
"Leica [SEP] Nikon [SEP] Maybe old Leica or Rolliei does better and has a better charm than the old Nikon, but still, you can present yourself 100 percent amateur, and that's good sometimes.",2
"swimming [SEP] fishing [SEP] GREAT swimming, fishing, KAYAKING!",0
"MySQL [SEP] Oracle [SEP] MySQL, Oracle.",0
"pennsylvania [SEP] carolina [SEP] Soon after pennsylvania is Indiana, which is a decent state for Hillary, and North carolina, which fits Obama's profile.",0
"Bluetooth [SEP] Ethernet [SEP] And arguably the Archos has plenty better features such as the integrated 3G stick compartment, full sized and Micro-USB Host connectors, Kick-stand which is a lot more practical than having to buy a $150 keyboard dock, any $5 USB or Bluetooth keyboard works fine, any NTFS/FAT32/ETX3 hard drives work fine, even USB to Ethernet adaptors (for smooth 1080p mkv streaming) work fine.",0
"hulu [SEP] amazon [SEP] The move is intended to help hulu better compete with Netflix and amazon Prime,...",0
OpenCL [SEP] CUDA [SEP] AbuBakr Akram: The reason why Sony Vegas isn't stable for most of you is because it's one of the FEW video editing softwares that perform better with AMD's OpenCL than they do with Nvidia's CUDA cores.,2
"Motrin [SEP] Advil [SEP] Motrin, Advil, Ibuprofen, Aleve, Celebrex): Stop 48 hours before surgery.",0
"Lexus [SEP] Audi [SEP] Pretty much if we took in a MBZ,BMW or Lexus it was solid gold ( sport car hands down a Porshe, Audi wasn't our first choice to have on the lot.",2
"Intel [SEP] Kingston [SEP] PC setup : Cooler Master Storm SNIPER Black Edition Cooler Master 850 Watts Silent PRO Intel (R) Core (TM) i7-2600 CPU @ 3,40Ghz ASUS SABERTOOTH Z77 socket 1155 ASUS GTX 670 2GB ASUS VE248 Led Monitor Kingston HYPER X 1600 Mhz 4g X 4 Cyborg R.A.T. 9 mice Cyborg F.L.Y. 5 Logitech G51 Surround Sound System SteelSeries Merc Stealtth keyboard SENNHEISER PC 333D GAME headset",0
BMW [SEP] Ferrari [SEP] Nick Heidfeld Germany BMW Sauber-Ferrari 1m 19.899s 17.,0
"tennis [SEP] baseball [SEP] In tennis, it seems to me it is easier to be selective as a hitter than it is in baseball.",2
USB [SEP] Bluetooth [SEP] The 480 Mb USB interface and v2.1 enhanced Bluetooth make sharing of data faster.,0
"google [SEP] facebook [SEP] Crapware, huh? google + is vastly superior to facebook?",2
"Cadillac [SEP] Buick [SEP] Corvette's, Cadillac CTS-V's, WRX STI's, EVO-8's, light modded Talon TSI's, SRT-4 Neon's, Buick Grand National's, chipped diesel trucks that weigh 8000+lbs...will all leave a stock 1970s muscle car in the dust no problem...and get better mileage than the muscle car, even with catalytic converters.",0
timber [SEP] forest [SEP] Wood/ timber inventories are being depleted throughout the developing world (far faster than forest land inventories).,2
"USB [SEP] Bluetooth [SEP] If you want more, then you can get the Type Cover or just invest in a decent USB or Bluetooth keyboard and mouse.",0
"Intel [SEP] IBM [SEP] Even before new devices are perfected, Intel and IBM are wrestling with treacherous atom-size challenges to make future chip generations faster, cooler and cheaper.",0
"Sony [SEP] Apple [SEP] Early Sony/Apple - great design, solid products built in-house, marketing which accidentally was masterful.",0
Asus [SEP] Gigabyte [SEP] For price of Asus vs msi vs Gigabyte vs AsRock.,0
Intel [SEP] Kingston [SEP] Test Hardware: Motherboard: ASUS P67 Deluxe B3 Processor: Intel Core i5 2500K Ram: Crucial 2133 4GB Dual Channel (9-9-9-24) Video Card: ASUS Radeon HD 5870 HDD: Kingston SSDNow V+ 200 120GB Power: Thermaltake Tough Power XT 850 (Sponsored by Thermaltake) Case: Open air Cooling: Cooler Master Hyper 612 PWM,0
Ford [SEP] Chevrolet [SEP] Is it better to try to sell a distinctly American model like a Ford Mustang or Jeep Wrangler or a more generic model like a Chevrolet Cruze?,0
"Honda [SEP] Ford [SEP] Eventually, this beater was replaced with a decent used car, likely a Honda, Ford or Chevy.",0
"Hewlett-Packard [SEP] IBM [SEP] The ViA IIC is desirable because it uses a faster processor, provides increased RAM, provides increased hard-drive space, provides an increased Level II cache, produces less heat, and is capable of using a variety of operating systems including Windows 95, Windows 98, Windows 2000, Windows NT 4.0, and Sun, Hewlett-Packard, Apple Macintosh, and IBM operating systems.",0
"Ruby [SEP] Python [SEP] Clojure performance is not terrific, but is orders of magnitude faster than Ruby, Python, or Javascript.",0
"amazon [SEP] hulu [SEP] On our prelaunch firmware, the app selection was decent: Netflix, amazon Instant, hulu Plus, NFL, Crackle, Vudu, FoxNow, FXNow, TED, Redbox Instant, Machinima, and Skype.",0
"Windows 8 [SEP] Windows XP [SEP] System Requirements: Supported Processors - 300MHz or faster Disk Space - 30MB or larger Internet - High-speed Internet connection recommended Supported Platforms - Windows 8 (32 & 64-bit) - Windows 7 (32 & 64-bit) - Windows Vista (32 & 64-bit) - Windows XP (32-bit), Professional, Home, Media Center or XP",0
Python [SEP] Java [SEP] much better/easier to do the interface in Python than in Java.,2
steel [SEP] timber [SEP] Certified to Australian Office desk steel frame & solid timber with inlaid standards.,0
cement [SEP] wood [SEP] cement and wood.,0
Toyota [SEP] Honda [SEP] And Toyota and Honda.,0
OpenGL [SEP] Direct3D [SEP] Valve recently found that the OpenGL version of the Source Engine running on Ubuntu ran significantly faster than the Direct3D version running on Windows.,2
"youtube [SEP] hulu [SEP] Especially now that TVs have youtube and hulu apps embedded, making it much easier for the average user to watch online content.",0
"cement [SEP] wood [SEP] Asphalt shingles,cement,wood,metal.",0
Smalltalk [SEP] Java [SEP] Go here to see Seaside(A Smalltalk framework) vs. Java.,0
"Apple [SEP] Google [SEP] Without Apple, Google is failing miserably with decent hardware for devices.",0
"soup [SEP] pasta [SEP] Falling somewhere between soup and stew, pasta e fagioli is just the kind of comfort food we long for as the days turn cooler.",0
"Nokia [SEP] Samsung [SEP] There hasn't been one decent HTC camera phone which can be compared to the best of Nokia, Samsung, or SE.",0
"Integer [SEP] Floating-point [SEP] For example, Integer data is processed faster than Floating-point data or decimal data.",2
"Leica [SEP] Nikon [SEP] I would definately recomend carrying both types of ""angle helper"" if doing things for real.And the Leica LRF is better than the Nikon.",2
"ds [SEP] ps3 [SEP] So, I'll still take a big pass on the 360 and stick with the far superior Wii, ds and ps3, thanks.",0
"Audi [SEP] Lexus [SEP] If you go with the Audi S6, you'll have a much easier time finding a large enough space to park than you will with the Lexus LS 460.",2
Samsung [SEP] AMD [SEP] Our bandwidth speed tests begin with the Samsung 840 Pro solid state drive attached to the AMD FM2+ SATA 6Gb/s controller operating in AHCI mode.,0
OpenGL [SEP] Direct3D [SEP] The core code was simple (vertex / pixel shader + vertex buffer) and in this case OpenGL render path was faster and produced more heat than Direct3D 9 render path.,2
pizza [SEP] pasta [SEP] A solid pizza/pasta/chicken red now much easier to access under screwcap.,0
Dell [SEP] Intel [SEP] maybe Dell has used amd to leverage a better deal from Intel.,0
"reagan [SEP] kennedy [SEP] Looks like an angel, better than Ronald reagan, John kennedy, Abraham Lincoln or George Washington, actually better than any human beings ever lived.",0
"iphone [SEP] ipod [SEP] Project Title: ODOC iphone & ipod Dock: Elegant Design, Superior Function",0
"Java [SEP] Objective-C [SEP] 3+ years programming in any of: C C++ , Ruby, Python, Java Solid working knowledge of the Objective-C language Strong knowledge with the...",0
"facebook [SEP] youtube [SEP] Recommended by Marc T.                    VIDEO: "" facebook Makes Users Feel Worse Study Says ""   youtube .",0
MSI [SEP] Nvidia [SEP] - Intel Xeon E5440 /w Scythe Kama Angle cooler on it - MSI P35 Neo2-FR - obviously no RAM - Nvidia GTX 470 - Samsung 830 256gb SSD and a couple of HDDs,0
"Java [SEP] Smalltalk [SEP] IOW, there's no fun in Java (unlike something more playful like Smalltalk).",0
"amazon [SEP] google [SEP] amazon, google and Microsoft are all solid choices.",0
"wood [SEP] plastic [SEP] Materials: Solid wood, plastic, Paint.",0
"metal [SEP] plywood [SEP] The metal is a solid quality, and the real wood isnt cheap plywood, its very good quality.",0
stone [SEP] concrete [SEP] Kidney stone is a concrete solid piece.,0
"holiday [SEP] birthday [SEP] In short, my assessment is the Mr. Beer kit isn't a bad way to get started, and definitely a decent holiday or birthday gift... but there are better ways to go if you want good tasting hard apple cider.",0
"Java [SEP] Lisp [SEP] In short, I don't think ABCL is a particularly useful tool to help you learn Java; it's probably a better tool to help you learn Lisp.",0
Siemens [SEP] Nokia [SEP] Nowdays though it seems that SE is makeing better quality built phones followed closely by Moto and Siemens (love the SL55 BTW - just i need BT) and last and IMO least - Nokia.,2
"Cadillac [SEP] Lexus [SEP] Much better in the Cadillac, Lexus and acura.",0
"JavaScript [SEP] Python [SEP] Now that I'm done picking on JavaScript, I'll point out that the situations in both Python and Ruby aren't much better.",0
"Honda [SEP] Toyota [SEP] pcd, Honda,Nissan,Toyota ect.",0
"AWK [SEP] Sed [SEP] Any decent unix system will have grep, AWK, and Sed, which is all you need to get a report.",0
"Intel [SEP] Microsoft [SEP] System Requirement : Win - Intel® i486™ processor (Pentium® or faster processor recommended), Microsoft® Windows® 95, Windows NT 4.0, Windows 2000 with Service Pack 3, or Windows XP.",0
"Leica [SEP] Nikon [SEP] i love my GF1 but i will like the Gf2 to became a rangefinder, i need a finder sometimes, a real finder on the corner like a Leica, i'm also missing the focus , manual override of my Nikon lenses, and i believe in the systme, we will have more and more lenses from diferente brands and high ISO will be better in the early years,",0
"MySQL [SEP] SQLite [SEP] MAMP couldn't make setting up a local Web server easier, especially with support for PHP, MySQL, and SQLite.",0
"softball [SEP] baseball [SEP] In any event, very few would dispute that softball is a faster game than baseball.",2
"mobile [SEP] laptop [SEP] As he explained, ""Writing, reading, and organising e-mails is usually faster on my mobile device than on a laptop.",2
USB [SEP] Bluetooth [SEP] I wonder if going through the USB port would be better then Bluetooth overall?,0
"pennsylvania [SEP] california [SEP] But here's the really frightening thing: pennsylvania is in far better shape than many states, such as california and Illinois-not to mention America as a whole.",2
"michigan [SEP] georgia [SEP] Still, Chicago is doing better than the worst parts of the nation for these two categories: Florida, California, Texas, michigan, and georgia.",0
"bread [SEP] pasta [SEP] It was much worse with rice, bread, pasta--the more dense the more pain.",0
wii [SEP] ps3 [SEP] The wii U is a better machine than the ps3.,2
"Python [SEP] Java [SEP] Just like the Python UNO interface for OpenOffice, which is much cleaner and easier to use than the Java interface.",2
Windows 8 [SEP] Windows 7 [SEP] Windows 8 generally boots more than two times faster than Windows 7.,2
Scala [SEP] Java [SEP] Note that in the Google benchmark Scala was faster than Java but - here is the key - both implmentations were optimized by respective experts.,2
"Toyota [SEP] Chevrolet [SEP] Compared to other trucks in its class, the Equator has a more solid feel than the Toyota Tacoma and Chevrolet Colorado, so those looking for a rough and rugged truck to haul their other two- and four-wheeled toys can put the Equator towards the top of their shopping lists.",0
"Asus [SEP] Gigabyte [SEP] Now witch I choose... Asus, MSI, Gigabyte",0
"OpenCL [SEP] CUDA [SEP] Enhanced, cross-platform support for OpenCL and CUDA promises to helo you render less often and work faster with third-party effects.",0
"BMW [SEP] Toyota [SEP] In just short few years you will see GM, BMW, and Toyota offer cars for far lower price, no range anxiety, and with much better dealer network.",0
tea [SEP] soda [SEP] Ice tea? soda?,0
"Ruby [SEP] Python [SEP] I've been going through Ruby, enjoy it, like it better then Python, never really dug PHP.",2
Advil [SEP] Motrin [SEP] Advil Aleve Bayer Aspirin Ecotrin Excedrin Motrin,0
"Windows 98 [SEP] Windows XP [SEP] RAM: 64MB or more (Windows 2000/Windows ME/Windows 98), 128MB or more (Windows XP) Display: 800 x 600 pixels/High Color (16 bit) or better is required, 1024 x 768 pixels or better is recommended.",0
