id	asp	question	clean	pos	lemma
21759	0	"Which is correct, ""Monday to Friday"" or ""Monday through Friday""?"	which is correct monday to friday or monday through friday	['WDT', 'VBZ', 'JJ', 'NN', 'IN', 'NNP', 'CC', 'NN', 'IN', 'NNP']	['which', 'be', 'correct', 'monday', 'to', 'friday', 'or', 'monday', 'through', 'friday']
2046	0	what are 2 major nascar events that occur in daytona beach	what are 2 major nascar events that occur in daytona beach	['WP', 'VBP', 'CD', 'JJ', 'NN', 'NNS', 'WDT', 'VBP', 'IN', 'NNP', 'NN']	['what', 'be', '2', 'major', 'nascar', 'event', 'that', 'occur', 'in', 'daytona', 'beach']
20283	1	what is the next closest star to our solar system	what is the next closest star to our solar system	['WP', 'VBZ', 'DT', 'JJ', 'JJS', 'NN', 'IN', 'PRP$', 'JJ', 'NN']	['what', 'be', 'the', 'next', 'closest', 'star', 'to', 'we', 'solar', 'system']
33367	0	What show is funnier, Family Guy or The Simpsons?	what show is funnier family guy or the simpsons	['WDT', 'NN', 'VBZ', 'JJR', 'NN', 'NN', 'CC', 'DT', 'NNS']	['what', 'show', 'be', 'funnier', 'family', 'guy', 'or', 'the', 'simpson']
22146	1	Why does Germany's economy strongly outperform other parts of Europe?	why does germany s economy strongly outperform other parts of europe	['WRB', 'VBZ', 'NNP', 'POS', 'NN', 'RB', 'VB', 'JJ', 'NNS', 'IN', 'NNP']	"['why', 'do', 'germany', ""'s"", 'economy', 'strongly', 'outperform', 'other', 'part', 'of', 'europe']"
7397	1	what is the most popular religion in uk	what is the most popular religion in uk	['WP', 'VBZ', 'DT', 'RBS', 'JJ', 'NN', 'IN', 'NNP']	['what', 'be', 'the', 'most', 'popular', 'religion', 'in', 'uk']
22207	1	What are some of the best poems for a farewell to seniors in schools?	what are some of the best poems for a farewell to seniors in schools	['WP', 'VBP', 'DT', 'IN', 'DT', 'JJS', 'NNS', 'IN', 'DT', 'NN', 'IN', 'NNS', 'IN', 'NNS']	['what', 'be', 'some', 'of', 'the', 'best', 'poem', 'for', 'a', 'farewell', 'to', 'senior', 'in', 'school']
14186	1	which bleach helps fade cloth	which bleach helps fade cloth	['WDT', 'NN', 'VBZ', 'VB', 'NN']	['which', 'bleach', 'help', 'fade', 'cloth']
22909	1	Which venture capitalists or venture capital firms are making the best use of LinkedIn?	which venture capitalists or venture capital firms are making the best use of linkedin	['WDT', 'NN', 'NNS', 'CC', 'NN', 'NN', 'NNS', 'VBP', 'VBG', 'DT', 'JJS', 'NN', 'IN', 'NN']	['which', 'venture', 'capitalist', 'or', 'venture', 'capital', 'firm', 'be', 'make', 'the', 'best', 'use', 'of', 'linkedin']
22154	0	What are the 10 greatest horror movies of all time?	what are the 10 greatest horror movies of all time	['WP', 'VBP', 'DT', 'CD', 'JJS', 'NN', 'NNS', 'IN', 'DT', 'NN']	['what', 'be', 'the', '10', 'greatest', 'horror', 'movie', 'of', 'all', 'time']
23084	0	What is the difference between regular and direct plans of mutual funds?	what is the difference between regular and direct plans of mutual funds	['WP', 'VBZ', 'DT', 'NN', 'IN', 'JJ', 'CC', 'JJ', 'NNS', 'IN', 'JJ', 'NNS']	['what', 'be', 'the', 'difference', 'between', 'regular', 'and', 'direct', 'plan', 'of', 'mutual', 'fund']
23471	0	What are the similarities and differences between chloroplasts and mitochondria?	what are the similarities and differences between chloroplasts and mitochondria	['WP', 'VBP', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'NNS', 'CC', 'NN']	['what', 'be', 'the', 'similarity', 'and', 'difference', 'between', 'chloroplast', 'and', 'mitochondria']
4318	0	'what''s the difference between lord and sir'	what s the difference between lord and sir	['WP', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'CC', 'NNP']	['what', 'be', 'the', 'difference', 'between', 'lord', 'and', 'sir']
21985	1	What two or three things are most important to you in your job?	what two or three things are most important to you in your job	['WDT', 'CD', 'CC', 'CD', 'NNS', 'VBP', 'RBS', 'JJ', 'IN', 'PRP', 'IN', 'PRP$', 'NN']	['what', 'two', 'or', 'three', 'thing', 'be', 'most', 'important', 'to', 'you', 'in', 'you', 'job']
21682	0	Where does the water from the Great Lakes come from, and how does these lakes wildlife compare to Lake Geneva?	where does the water from the great lakes come from and how does these lakes wildlife compare to lake geneva	['WRB', 'VBZ', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NNS', 'VB', 'IN', 'CC', 'WRB', 'VBZ', 'DT', 'NNS', 'NN', 'VB', 'IN', 'NNP', 'NNP']	['where', 'do', 'the', 'water', 'from', 'the', 'great', 'lake', 'come', 'from', 'and', 'how', 'do', 'these', 'lake', 'wildlife', 'compare', 'to', 'lake', 'geneva']
23458	0	Are heat and temperature the same?	are heat and temperature the same	['VBP', 'NN', 'CC', 'NN', 'DT', 'JJ']	['be', 'heat', 'and', 'temperature', 'the', 'same']
22406	1	What are the best you tube channel for undergraduate of Mathematics?	what are the best you tube channel for undergraduate of mathematics	['WP', 'VBP', 'DT', 'JJS', 'PRP$', 'NN', 'NN', 'IN', 'NN', 'IN', 'NN']	['what', 'be', 'the', 'best', 'you', 'tube', 'channel', 'for', 'undergraduate', 'of', 'mathematics']
5310	1	who was the first person to have raised the indian flag on foreign soil and where	who was the first person to have raised the indian flag on foreign soil and where	['WP', 'VBD', 'DT', 'JJ', 'NN', 'TO', 'VB', 'VBN', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NN', 'CC', 'WRB']	['who', 'be', 'the', 'first', 'person', 'to', 'have', 'raise', 'the', 'indian', 'flag', 'on', 'foreign', 'soil', 'and', 'where']
4569	1	What is the first intelligence test to include a non-verbal scale as a measure of human intelligence	what is the first intelligence test to include a non verbal scale as a measure of human intelligence	['WP', 'VBZ', 'DT', 'JJ', 'NN', 'NN', 'TO', 'VB', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NN']	['what', 'be', 'the', 'first', 'intelligence', 'test', 'to', 'include', 'a', 'non', 'verbal', 'scale', 'as', 'a', 'measure', 'of', 'human', 'intelligence']
22747	0	Where's the best place for a tattoo virgin to get their first tattoo?	where s the best place for a tattoo virgin to get their first tattoo	['WRB', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'DT', 'NN', 'NN', 'TO', 'VB', 'PRP$', 'JJ', 'NN']	['where', 'be', 'the', 'best', 'place', 'for', 'a', 'tattoo', 'virgin', 'to', 'get', 'they', 'first', 'tattoo']
33293	1	Which is more fundamental: key-value or subject-predicate-object?	which is more fundamental key value or subject predicate object	['WDT', 'VBZ', 'RBR', 'JJ', 'JJ', 'NN', 'CC', 'NN', 'NN', 'NN']	['which', 'be', 'more', 'fundamental', 'key', 'value', 'or', 'subject', 'predicate', 'object']
23414	1	Who is the most interesting person actively using Quora?	who is the most interesting person actively using quora	['WP', 'VBZ', 'DT', 'RBS', 'JJ', 'NN', 'RB', 'VBG', 'NNP']	['who', 'be', 'the', 'most', 'interesting', 'person', 'actively', 'use', 'quora']
11688	0	what are the benefits for business owners	what are the benefits for business owners	['WP', 'VBP', 'DT', 'NNS', 'IN', 'NN', 'NNS']	['what', 'be', 'the', 'benefit', 'for', 'business', 'owner']
21869	0	Has Doctor Who gained or lost popularity amongst new viewers during the last doctor, vs the old ones?	has doctor who gained or lost popularity amongst new viewers during the last doctor vs the old ones	['VBZ', 'NN', 'WP', 'VBD', 'CC', 'VBD', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NNS']	['have', 'doctor', 'who', 'gain', 'or', 'lose', 'popularity', 'amongst', 'new', 'viewer', 'during', 'the', 'last', 'doctor', 'versus', 'the', 'old', 'one']
6077	0	what is the largest of the seven sister states of northeast india	what is the largest of the seven sister states of northeast india	['WP', 'VBZ', 'DT', 'JJS', 'IN', 'DT', 'CD', 'NN', 'NNS', 'IN', 'JJ', 'NNP']	['what', 'be', 'the', 'largest', 'of', 'the', 'seven', 'sister', 'state', 'of', 'northeast', 'india']
5239	0	who was the first person rogue used her powers on	who was the first person rogue used her powers on	['WP', 'VBD', 'DT', 'JJ', 'NN', 'NN', 'VBD', 'PRP$', 'NNS', 'RB']	['who', 'be', 'the', 'first', 'person', 'rogue', 'use', 'she', 'power', 'on']
22611	0	What is the best way to improve your web development skills?	what is the best way to improve your web development skills	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'PRP$', 'NN', 'NN', 'NNS']	['what', 'be', 'the', 'best', 'way', 'to', 'improve', 'you', 'web', 'development', 'skill']
22755	0	Which are the best classic rock bands?	which are the best classic rock bands	['WDT', 'VBP', 'DT', 'JJS', 'JJ', 'NN', 'NNS']	['which', 'be', 'the', 'best', 'classic', 'rock', 'band']
22174	0	Initial Public Offerings (IPOs): What are the benefits and drawbacks of a publicly held company versus a private one?	initial public offerings ipos what are the benefits and drawbacks of a publicly held company versus a private one	['JJ', 'JJ', 'NNS', 'NNS', 'WP', 'VBP', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'DT', 'RB', 'VBN', 'NN', 'IN', 'DT', 'JJ', 'NN']	['initial', 'public', 'offering', 'ipo', 'what', 'be', 'the', 'benefit', 'and', 'drawback', 'of', 'a', 'publicly', 'hold', 'company', 'versus', 'a', 'private', 'one']
33175	1	When designing a protocol, is it better for a method to accept a single object of a specific type, or an array?	when designing a protocol is it better for a method to accept a single object of a specific type or an array	['WRB', 'VBG', 'DT', 'NN', 'VBZ', 'PRP', 'JJR', 'IN', 'DT', 'NN', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NN', 'CC', 'DT', 'NN']	['when', 'design', 'a', 'protocol', 'be', 'it', 'better', 'for', 'a', 'method', 'to', 'accept', 'a', 'single', 'object', 'of', 'a', 'specific', 'type', 'or', 'a', 'array']
21485	1	Which is a suitable inpatient drug and alcohol rehab center in Chattooga County GA?	which is a suitable inpatient drug and alcohol rehab center in chattooga county ga	['WDT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'CC', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'NNP']	['which', 'be', 'a', 'suitable', 'inpatient', 'drug', 'and', 'alcohol', 'rehab', 'center', 'in', 'chattooga', 'county', 'ga']
21435	1	I have Rs 30000, what is a good small business that I can start with it?	i have rs 30000 what is a good small business that i can start with it	['PRP', 'VBP', '$', 'CD', 'WP', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'WDT', 'PRP', 'MD', 'VB', 'IN', 'PRP']	['i', 'have', 'rs', '30000', 'what', 'be', 'a', 'good', 'small', 'business', 'that', 'i', 'can', 'start', 'with', 'it']
15437	1	What is longest time a person held their breath	what is longest time a person held their breath	['WP', 'VBZ', 'JJS', 'NN', 'DT', 'NN', 'VBD', 'PRP$', 'NN']	['what', 'be', 'longest', 'time', 'a', 'person', 'hold', 'they', 'breath']
21744	1	How is blade commerce controlled in Vermont compared to Arizona under the knife legislation?	how is blade commerce controlled in vermont compared to arizona under the knife legislation	['WRB', 'VBZ', 'NN', 'NN', 'VBN', 'IN', 'NNP', 'VBN', 'IN', 'NNP', 'IN', 'DT', 'NN', 'NN']	['how', 'be', 'blade', 'commerce', 'control', 'in', 'vermont', 'compare', 'to', 'arizona', 'under', 'the', 'knife', 'legislation']
23390	1	Which is currently the most affordable city in South Korea (in terms of rent)?	which is currently the most affordable city in south korea in terms of rent	['WDT', 'VBZ', 'RB', 'DT', 'RBS', 'JJ', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'NNS', 'IN', 'NN']	['which', 'be', 'currently', 'the', 'most', 'affordable', 'city', 'in', 'south', 'korea', 'in', 'term', 'of', 'rent']
21994	1	Which woman has world's most charming bellybutton?	which woman has world s most charming bellybutton	['WDT', 'NN', 'VBZ', 'NN', 'POS', 'RBS', 'JJ', 'NN']	"['which', 'woman', 'have', 'world', ""'s"", 'most', 'charming', 'bellybutton']"
33312	1	Do rye or oats make a better winter cover for a poor soil vegetable garden?	do rye or oats make a better winter cover for a poor soil vegetable garden	['VB', 'NN', 'CC', 'NNS', 'VB', 'DT', 'JJR', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NN', 'NN']	['do', 'rye', 'or', 'oat', 'make', 'a', 'better', 'winter', 'cover', 'for', 'a', 'poor', 'soil', 'vegetable', 'garden']
21480	1	What is a suitable inpatient drug and alcohol rehab center in Mills County IA?	what is a suitable inpatient drug and alcohol rehab center in mills county ia	['WP', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'CC', 'NN', 'NN', 'NN', 'IN', 'NNS', 'NN', 'NNP']	['what', 'be', 'a', 'suitable', 'inpatient', 'drug', 'and', 'alcohol', 'rehab', 'center', 'in', 'mill', 'county', 'ia']
22912	0	Who are the best actors in the world as of 2016?	who are the best actors in the world as of 2016	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'DT', 'NN', 'IN', 'IN', 'CD']	['who', 'be', 'the', 'best', 'actor', 'in', 'the', 'world', 'as', 'of', '2016']
2112	1	what type of rainfall is more common in india and why	what type of rainfall is more common in india and why	['WDT', 'NN', 'IN', 'NN', 'VBZ', 'RBR', 'JJ', 'IN', 'NNP', 'CC', 'WRB']	['what', 'type', 'of', 'rainfall', 'be', 'more', 'common', 'in', 'india', 'and', 'why']
21807	1	How will aging be different for me (30) than my parents (70)? What advances will have been made by the time I reach their age?	how will aging be different for me 30 than my parents 70 what advances will have been made by the time i reach their age	['WRB', 'MD', 'NN', 'VB', 'JJ', 'IN', 'PRP', 'CD', 'IN', 'PRP$', 'NNS', 'CD', 'WDT', 'NNS', 'MD', 'VB', 'VBN', 'VBN', 'IN', 'DT', 'NN', 'PRP', 'VBP', 'PRP$', 'NN']	['how', 'will', 'aging', 'be', 'different', 'for', 'I', '30', 'than', 'my', 'parent', '70', 'what', 'advance', 'will', 'have', 'be', 'make', 'by', 'the', 'time', 'i', 'reach', 'they', 'age']
1286	0	Who was the first woman chief justice of a high court in india	who was the first woman chief justice of a high court in india	['WP', 'VBD', 'DT', 'JJ', 'NN', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNP']	['who', 'be', 'the', 'first', 'woman', 'chief', 'justice', 'of', 'a', 'high', 'court', 'in', 'india']
1609	1	What are 5 largest cities in the world by population	what are 5 largest cities in the world by population	['WP', 'VBP', 'CD', 'JJS', 'NNS', 'IN', 'DT', 'NN', 'IN', 'NN']	['what', 'be', '5', 'largest', 'city', 'in', 'the', 'world', 'by', 'population']
5413	1	who were the first to use poison gas in warfare	who were the first to use poison gas in warfare	['WP', 'VBD', 'DT', 'JJ', 'TO', 'VB', 'NN', 'NN', 'IN', 'NN']	['who', 'be', 'the', 'first', 'to', 'use', 'poison', 'gas', 'in', 'warfare']
12354	0	how does aa differ from womens for sobriety	how does aa differ from womens for sobriety	['WRB', 'VBZ', 'DT', 'DT', 'VB', 'IN', 'NNS', 'IN', 'NN']	['how', 'do', 'a', 'a', 'differ', 'from', 'woman', 'for', 'sobriety']
21531	0	What will be best laptop Under 25000 INR ?	what will be best laptop under 25000 inr	['WP', 'MD', 'VB', 'JJS', 'NN', 'IN', 'CD', 'NN']	['what', 'will', 'be', 'best', 'laptop', 'under', '25000', 'inr']
22998	0	Music theory: what is the difference between a key and a scale?	music theory what is the difference between a key and a scale	['NN', 'NN', 'WP', 'VBZ', 'DT', 'NN', 'IN', 'DT', 'NN', 'CC', 'DT', 'NN']	['music', 'theory', 'what', 'be', 'the', 'difference', 'between', 'a', 'key', 'and', 'a', 'scale']
18638	0	what are the differences between engines and engine turbines	what are the differences between engines and engine turbines	['WP', 'VBP', 'DT', 'NNS', 'IN', 'NNS', 'CC', 'NN', 'NNS']	['what', 'be', 'the', 'difference', 'between', 'engine', 'and', 'engine', 'turbine']
22025	0	I am a programmer, should I buy a MacBook or windows laptop?	i am a programmer should i buy a macbook or windows laptop	['PRP', 'VBP', 'DT', 'NN', 'MD', 'PRP', 'VB', 'DT', 'NN', 'CC', 'NNS', 'NN']	['i', 'be', 'a', 'programmer', 'should', 'i', 'buy', 'a', 'macbook', 'or', 'window', 'laptop']
23278	1	What are some of the most followed Tumblr blogs and how many followers do they have?	what are some of the most followed tumblr blogs and how many followers do they have	['WP', 'VBP', 'DT', 'IN', 'DT', 'RBS', 'VBN', 'NN', 'NNS', 'CC', 'WRB', 'JJ', 'NNS', 'VBP', 'PRP', 'VB']	['what', 'be', 'some', 'of', 'the', 'most', 'follow', 'tumblr', 'blog', 'and', 'how', 'many', 'follower', 'do', 'they', 'have']
33166	0	If it was for you to chose Game Development vs Application Development, which will you chose?	if it was for you to chose game development vs application development which will you chose	['IN', 'PRP', 'VBD', 'IN', 'PRP', 'TO', 'VB', 'NN', 'NN', 'IN', 'NN', 'NN', 'WDT', 'MD', 'PRP', 'VB']	['if', 'it', 'be', 'for', 'you', 'to', 'choose', 'game', 'development', 'versus', 'application', 'development', 'which', 'will', 'you', 'choose']
23075	0	What is the difference between OTG and Microwave Oven?	what is the difference between otg and microwave oven	['WP', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'CC', 'NN', 'NN']	['what', 'be', 'the', 'difference', 'between', 'otg', 'and', 'microwave', 'oven']
15489	0	What is longest yard caretaker	what is longest yard caretaker	['WP', 'VBZ', 'JJS', 'NN', 'NN']	['what', 'be', 'longest', 'yard', 'caretaker']
2317	1	What are lebron james most field goal attempts in a game	what are lebron james most field goal attempts in a game	['WP', 'VBP', 'NN', 'NNS', 'RBS', 'NN', 'NN', 'NNS', 'IN', 'DT', 'NN']	['what', 'be', 'lebron', 'jame', 'most', 'field', 'goal', 'attempt', 'in', 'a', 'game']
22947	1	Who has the better claim to the throne: Aegon, Jon Snow or Daenerys?	who has the better claim to the throne aegon jon snow or daenerys	['WP', 'VBZ', 'DT', 'JJR', 'NN', 'IN', 'DT', 'NN', 'NN', 'NNP', 'NNP', 'CC', 'NNS']	['who', 'have', 'the', 'better', 'claim', 'to', 'the', 'throne', 'aegon', 'jon', 'snow', 'or', 'daenery']
22937	0	Who is the best ever sportsman?	who is the best ever sportsman	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN']	['who', 'be', 'the', 'best', 'ever', 'sportsman']
21835	0	What are your favorite possessions?	what are your favorite possessions	['WP', 'VBP', 'PRP$', 'JJ', 'NNS']	['what', 'be', 'you', 'favorite', 'possession']
6515	1	where is the least populated place in england	where is the least populated place in england	['WRB', 'VBZ', 'DT', 'RBS', 'VBN', 'NN', 'IN', 'NNP']	['where', 'be', 'the', 'least', 'populate', 'place', 'in', 'england']
19364	1	what vegetables require the least sunlight	what vegetables require the least sunlight	['WDT', 'NNS', 'VBP', 'DT', 'JJS', 'NN']	['what', 'vegetable', 'require', 'the', 'least', 'sunlight']
